node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,32,PIPEDA,16,128,tier1_hospital,0.996,critical,10000
1,clinic_001,5000,tier_2,16,PIPEDA,4,256,tier2_hospital,0.933,high,10000
2,research_center_002,20000,tier_3,64,PIPEDA,32,512,research_center,0.994,critical,100000
3,mobile_unit_003,1000,tier_1,16,local,2,32,mobile_unit,0.875,high,5000
4,edge_device_004,500,tier_2,4,local,1,8,edge_device,0.789,high,1000
5,hospital_005,5000,tier_1,64,GDPR,16,512,tier1_hospital,0.981,critical,20000
6,clinic_006,2000,tier_2,16,HIPAA,2,256,tier2_hospital,0.976,high,10000
7,research_center_007,10000,tier_3,256,GDPR,32,256,research_center,0.993,critical,100000
8,mobile_unit_008,100,tier_1,16,HIPAA,1,32,mobile_unit,0.761,standard,1000
9,edge_device_009,100,tier_2,2,HIPAA,0,8,edge_device,0.794,critical,2000
