node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,64,PIPEDA,16,256,tier1_hospital,0.974,critical,50000
1,clinic_001,5000,tier_2,64,GDPR,8,64,tier2_hospital,0.963,standard,20000
2,research_center_002,20000,tier_3,128,local,32,256,research_center,0.994,critical,50000
3,mobile_unit_003,1000,tier_1,4,GDPR,1,32,mobile_unit,0.783,high,2000
4,edge_device_004,50,tier_2,2,local,1,16,edge_device,0.717,critical,2000
5,hospital_005,5000,tier_1,64,HIPAA,8,512,tier1_hospital,0.98,high,20000
6,clinic_006,1000,tier_2,32,HIPAA,2,64,tier2_hospital,0.928,high,10000
7,research_center_007,10000,tier_3,256,HIPAA,32,1024,research_center,0.997,critical,50000
8,mobile_unit_008,1000,tier_1,16,PIPEDA,2,16,mobile_unit,0.822,standard,1000
9,edge_device_009,50,tier_2,2,HIPAA,1,32,edge_device,0.828,critical,2000
10,hospital_010,2000,tier_1,32,PIPEDA,8,128,tier1_hospital,0.985,critical,50000
11,clinic_011,5000,tier_2,32,HIPAA,8,128,tier2_hospital,0.932,critical,5000
12,research_center_012,5000,tier_3,256,GDPR,16,256,research_center,0.999,high,20000
13,mobile_unit_013,100,tier_1,16,local,2,16,mobile_unit,0.813,critical,2000
14,edge_device_014,500,tier_2,4,HIPAA,0,16,edge_device,0.816,high,1000
