node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,local,SOC2,radiology,1971,public,mayo_clinic,tier1_hospital,325
1,regional,HIPAA_compliant,oncology,2011,research_grant,johns_hopkins,tier2_hospital,3489
2,local,HIPAA_compliant,cardiology,1981,private,stanford_med,research_center,3698
3,local,HIPAA_compliant,neurology,1960,mixed,mass_general,mobile_unit,206
4,regional,ISO27001,pathology,2003,mixed,ucla_health,edge_device,4296
5,local,ISO27001,radiology,1995,public,mayo_clinic,tier1_hospital,726
6,international,FedRAMP,oncology,2015,research_grant,johns_hopkins,tier2_hospital,4918
7,regional,SOC2,cardiology,1961,public,stanford_med,research_center,1217
8,national,ISO27001,neurology,1960,research_grant,mass_general,mobile_unit,2356
9,international,FedRAMP,pathology,1959,research_grant,ucla_health,edge_device,3330
