node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,32,GDPR,4,512,tier1_hospital,0.978,standard,50000
1,clinic_001,2000,tier_2,64,HIPAA,8,128,tier2_hospital,0.973,standard,20000
2,research_center_002,10000,tier_3,256,GDPR,32,256,research_center,0.984,high,100000
3,mobile_unit_003,1000,tier_1,16,GDPR,2,64,mobile_unit,0.798,high,5000
4,edge_device_004,100,tier_2,2,PIPEDA,0,8,edge_device,0.791,standard,1000
5,hospital_005,5000,tier_1,64,local,8,512,tier1_hospital,0.999,high,20000
6,clinic_006,2000,tier_2,16,PIPEDA,4,64,tier2_hospital,0.955,high,10000
7,research_center_007,10000,tier_3,256,GDPR,16,512,research_center,0.995,high,100000
8,mobile_unit_008,100,tier_1,16,HIPAA,2,64,mobile_unit,0.861,standard,2000
9,edge_device_009,50,tier_2,4,HIPAA,0,32,edge_device,0.768,critical,1000
