node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,32,local,8,256,tier1_hospital,0.994,standard,50000
1,clinic_001,2000,tier_2,64,PIPEDA,4,64,tier2_hospital,0.942,standard,5000
2,research_center_002,5000,tier_3,256,HIPAA,32,512,research_center,0.998,high,50000
3,mobile_unit_003,1000,tier_1,4,PIPEDA,1,16,mobile_unit,0.866,critical,1000
4,edge_device_004,50,tier_2,2,HIPAA,0,32,edge_device,0.891,high,2000
5,hospital_005,5000,tier_1,128,HIPAA,8,256,tier1_hospital,0.999,high,10000
6,clinic_006,1000,tier_2,64,PIPEDA,2,64,tier2_hospital,0.929,critical,5000
7,research_center_007,5000,tier_3,256,PIPEDA,32,256,research_center,0.996,high,20000
8,mobile_unit_008,100,tier_1,16,GDPR,2,32,mobile_unit,0.899,critical,1000
9,edge_device_009,500,tier_2,4,GDPR,0,8,edge_device,0.89,standard,2000
10,hospital_010,2000,tier_1,64,PIPEDA,16,512,tier1_hospital,0.958,critical,10000
11,clinic_011,5000,tier_2,16,local,2,64,tier2_hospital,0.93,critical,20000
12,research_center_012,5000,tier_3,64,local,16,1024,research_center,0.996,standard,100000
13,mobile_unit_013,500,tier_1,4,HIPAA,2,16,mobile_unit,0.804,high,2000
14,edge_device_014,50,tier_2,4,GDPR,0,32,edge_device,0.77,critical,1000
