node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,regional,FedRAMP,radiology,1987,private,mayo_clinic,tier1_hospital,422
1,local,ISO27001,oncology,1964,public,johns_hopkins,tier2_hospital,705
2,national,SOC2,cardiology,1953,public,stanford_med,research_center,2785
3,international,FedRAMP,neurology,2001,private,mass_general,mobile_unit,2030
4,local,ISO27001,pathology,2005,mixed,ucla_health,edge_device,187
5,local,ISO27001,radiology,1990,research_grant,mayo_clinic,tier1_hospital,4302
6,regional,ISO27001,oncology,1967,mixed,johns_hopkins,tier2_hospital,4459
7,national,SOC2,cardiology,1990,private,stanford_med,research_center,1599
8,regional,SOC2,neurology,1986,research_grant,mass_general,mobile_unit,196
9,national,ISO27001,pathology,1969,private,ucla_health,edge_device,3538
10,local,ISO27001,radiology,1977,private,mayo_clinic,tier1_hospital,4952
11,national,FedRAMP,oncology,1963,mixed,johns_hopkins,tier2_hospital,3208
12,regional,FedRAMP,cardiology,1974,private,stanford_med,research_center,4096
13,local,FedRAMP,neurology,1960,research_grant,mass_general,mobile_unit,109
14,national,ISO27001,pathology,2003,mixed,ucla_health,edge_device,2774
