node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,local,FedRAMP,radiology,1998,private,mayo_clinic,tier1_hospital,4620
1,local,SOC2,oncology,1988,research_grant,johns_hopkins,tier2_hospital,3205
2,national,ISO27001,cardiology,2005,mixed,stanford_med,research_center,2754
3,international,SOC2,neurology,1971,private,mass_general,mobile_unit,572
4,local,FedRAMP,pathology,1991,private,ucla_health,edge_device,3163
5,regional,FedRAMP,radiology,2008,mixed,mayo_clinic,tier1_hospital,1091
6,local,ISO27001,oncology,1985,mixed,johns_hopkins,tier2_hospital,1811
7,local,SOC2,cardiology,2001,private,stanford_med,research_center,503
8,international,SOC2,neurology,1987,mixed,mass_general,mobile_unit,106
9,local,ISO27001,pathology,1983,private,ucla_health,edge_device,1900
10,local,SOC2,radiology,1976,public,mayo_clinic,tier1_hospital,4825
11,national,HIPAA_compliant,oncology,2005,public,johns_hopkins,tier2_hospital,2787
12,national,SOC2,cardiology,2016,public,stanford_med,research_center,723
13,international,HIPAA_compliant,neurology,1960,private,mass_general,mobile_unit,1178
14,regional,FedRAMP,pathology,1980,public,ucla_health,edge_device,3202
