node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,32,GDPR,8,512,tier1_hospital,0.971,high,20000
1,clinic_001,2000,tier_2,32,PIPEDA,2,256,tier2_hospital,0.904,critical,5000
2,research_center_002,20000,tier_3,128,local,32,512,research_center,0.986,critical,50000
3,mobile_unit_003,500,tier_1,4,GDPR,2,64,mobile_unit,0.828,high,1000
4,edge_device_004,50,tier_2,2,local,1,16,edge_device,0.864,critical,500
5,hospital_005,5000,tier_1,64,local,8,512,tier1_hospital,0.999,standard,20000
6,clinic_006,5000,tier_2,32,GDPR,4,256,tier2_hospital,0.956,standard,5000
7,research_center_007,20000,tier_3,128,local,32,256,research_center,0.986,critical,20000
8,mobile_unit_008,500,tier_1,4,GDPR,1,16,mobile_unit,0.874,critical,2000
9,edge_device_009,500,tier_2,8,local,0,8,edge_device,0.709,standard,1000
10,hospital_010,5000,tier_1,64,PIPEDA,16,256,tier1_hospital,0.977,critical,20000
11,clinic_011,1000,tier_2,64,PIPEDA,4,128,tier2_hospital,0.97,high,10000
12,research_center_012,5000,tier_3,64,HIPAA,32,512,research_center,0.991,standard,20000
13,mobile_unit_013,1000,tier_1,16,GDPR,1,32,mobile_unit,0.859,high,5000
14,edge_device_014,500,tier_2,2,PIPEDA,1,16,edge_device,0.776,high,2000
