node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,64,local,16,256,tier1_hospital,0.965,high,20000
1,clinic_001,2000,tier_2,64,local,2,128,tier2_hospital,0.903,critical,10000
2,research_center_002,10000,tier_3,256,local,32,256,research_center,0.998,critical,50000
3,mobile_unit_003,1000,tier_1,8,PIPEDA,2,32,mobile_unit,0.771,high,5000
4,edge_device_004,50,tier_2,2,PIPEDA,0,16,edge_device,0.848,high,2000
5,hospital_005,10000,tier_1,128,local,8,128,tier1_hospital,0.999,critical,10000
6,clinic_006,2000,tier_2,64,local,2,64,tier2_hospital,0.944,high,10000
7,research_center_007,5000,tier_3,256,GDPR,8,1024,research_center,0.994,standard,50000
8,mobile_unit_008,100,tier_1,8,HIPAA,2,16,mobile_unit,0.874,high,2000
9,edge_device_009,50,tier_2,2,HIPAA,1,16,edge_device,0.767,critical,2000
