activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1749457426.1729326,1
aggregation,,False,,,1,GossipAvg,1749457443.1821234,
aggregation,,True,,,1,GossipAvg,1749457443.1821318,
aggregation,,False,,,1,GossipAvg,1749457443.1821384,
model_update,,,,0.487771636048148,1,,1749457445.8233416,
local_training,,,{},,2,,1749457446.337051,1
aggregation,,False,,,2,GossipAvg,1749457463.5555801,
aggregation,,True,,,2,GossipAvg,1749457463.5555868,
aggregation,,False,,,2,GossipAvg,1749457463.5555935,
model_update,,,,0.4715122890792339,2,,1749457466.3945065,
local_training,,,{},,3,,1749457466.8926244,1
aggregation,,False,,,3,GossipAvg,1749457483.0610783,
aggregation,,True,,,3,GossipAvg,1749457483.061085,
aggregation,,False,,,3,GossipAvg,1749457483.0610907,
model_update,,,,0.6680103825842438,3,,1749457485.8302166,
