node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,32,GDPR,16,512,tier1_hospital,0.999,standard,10000
1,clinic_001,2000,tier_2,16,GDPR,8,128,tier2_hospital,0.951,critical,5000
2,research_center_002,5000,tier_3,256,PIPEDA,32,256,research_center,0.99,critical,20000
3,mobile_unit_003,500,tier_1,16,HIPAA,1,16,mobile_unit,0.883,critical,5000
4,edge_device_004,50,tier_2,8,GDPR,1,8,edge_device,0.881,high,500
5,hospital_005,5000,tier_1,64,local,4,256,tier1_hospital,0.98,high,20000
6,clinic_006,2000,tier_2,16,GDPR,8,128,tier2_hospital,0.922,high,10000
7,research_center_007,10000,tier_3,128,HIPAA,8,512,research_center,0.982,critical,50000
8,mobile_unit_008,1000,tier_1,16,HIPAA,1,32,mobile_unit,0.845,critical,5000
9,edge_device_009,50,tier_2,2,local,0,8,edge_device,0.753,standard,1000
