node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.041484,-92.51419,north_america,America/Chicago
1,Baltimore,USA,39.292361,-76.64781,europe,America/New_York
2,Palo Alto,USA,37.476581,-122.116799,asia_pacific,America/Los_Angeles
3,Boston,USA,42.374191,-71.06429,south_america,America/New_York
4,Los Angeles,USA,34.012168,-118.264492,africa,America/Los_Angeles
5,London,UK,51.494568,-0.094257,north_america,Europe/London
6,Paris,France,48.819322,2.305154,europe,Europe/Paris
7,Tokyo,Japan,35.706885,139.633194,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.377779,103.777315,south_america,Asia/Singapore
9,Sydney,Australia,-33.841749,151.191606,africa,Australia/Sydney
10,Rochester,USA,43.977277,-92.48755,north_america,America/Chicago
11,Baltimore,USA,39.278709,-76.626114,europe,America/New_York
12,Palo Alto,USA,37.487542,-122.176188,asia_pacific,America/Los_Angeles
13,Boston,USA,42.357069,-71.058566,south_america,America/New_York
14,Los Angeles,USA,34.090619,-118.252977,africa,America/Los_Angeles
