param_summary,round_num,source_node,target_node,timestamp,transfer_type
"{'norm': 3.327369213104248, 'mean': 0.011762309819459915, 'std': 0.19571396708488464}",1,0,1,1749442215.0089154,parameter_transfer
"{'norm': 3.327369213104248, 'mean': 0.011762309819459915, 'std': 0.19571396708488464}",1,0,2,1749442215.0089154,parameter_transfer
"{'norm': 3.327369213104248, 'mean': 0.011762309819459915, 'std': 0.19571396708488464}",1,0,3,1749442215.0089154,parameter_transfer
"{'norm': 3.327369213104248, 'mean': 0.011762309819459915, 'std': 0.19571396708488464}",1,0,4,1749442215.0089154,parameter_transfer
"{'norm': 3.327369213104248, 'mean': 0.011762309819459915, 'std': 0.19571396708488464}",1,0,5,1749442215.0089154,parameter_transfer
"{'norm': 3.327369213104248, 'mean': 0.011762309819459915, 'std': 0.19571396708488464}",1,0,6,1749442215.0089154,parameter_transfer
"{'norm': 3.327369213104248, 'mean': 0.011762309819459915, 'std': 0.19571396708488464}",1,0,7,1749442215.0089154,parameter_transfer
"{'norm': 3.327369213104248, 'mean': 0.011762309819459915, 'std': 0.19571396708488464}",1,0,8,1749442215.0089154,parameter_transfer
"{'norm': 3.327369213104248, 'mean': 0.011762309819459915, 'std': 0.19571396708488464}",1,0,9,1749442215.0089154,parameter_transfer
"{'norm': 3.327369213104248, 'mean': 0.011762309819459915, 'std': 0.19571396708488464}",1,1,0,1749442215.0089858,parameter_transfer
"{'norm': 3.327369213104248, 'mean': 0.011762309819459915, 'std': 0.19571396708488464}",1,1,2,1749442215.0089858,parameter_transfer
"{'norm': 3.327369213104248, 'mean': 0.011762309819459915, 'std': 0.19571396708488464}",1,1,3,1749442215.0089858,parameter_transfer
"{'norm': 3.327369213104248, 'mean': 0.011762309819459915, 'std': 0.19571396708488464}",1,1,4,1749442215.0089858,parameter_transfer
"{'norm': 3.327369213104248, 'mean': 0.011762309819459915, 'std': 0.19571396708488464}",1,1,5,1749442215.0089858,parameter_transfer
"{'norm': 3.327369213104248, 'mean': 0.011762309819459915, 'std': 0.19571396708488464}",1,1,6,1749442215.0089858,parameter_transfer
"{'norm': 3.327369213104248, 'mean': 0.011762309819459915, 'std': 0.19571396708488464}",1,1,7,1749442215.0089858,parameter_transfer
"{'norm': 3.327369213104248, 'mean': 0.011762309819459915, 'std': 0.19571396708488464}",1,1,8,1749442215.0089858,parameter_transfer
"{'norm': 3.327369213104248, 'mean': 0.011762309819459915, 'std': 0.19571396708488464}",1,1,9,1749442215.0089858,parameter_transfer
"{'norm': 3.321497678756714, 'mean': 0.01298956573009491, 'std': 0.19528959691524506}",1,2,0,1749442215.009026,parameter_transfer
"{'norm': 3.321497678756714, 'mean': 0.01298956573009491, 'std': 0.19528959691524506}",1,2,1,1749442215.009026,parameter_transfer
"{'norm': 3.321497678756714, 'mean': 0.01298956573009491, 'std': 0.19528959691524506}",1,2,3,1749442215.009026,parameter_transfer
"{'norm': 3.321497678756714, 'mean': 0.01298956573009491, 'std': 0.19528959691524506}",1,2,4,1749442215.009026,parameter_transfer
"{'norm': 3.321497678756714, 'mean': 0.01298956573009491, 'std': 0.19528959691524506}",1,2,5,1749442215.009026,parameter_transfer
"{'norm': 3.321497678756714, 'mean': 0.01298956573009491, 'std': 0.19528959691524506}",1,2,6,1749442215.009026,parameter_transfer
"{'norm': 3.321497678756714, 'mean': 0.01298956573009491, 'std': 0.19528959691524506}",1,2,7,1749442215.009026,parameter_transfer
"{'norm': 3.321497678756714, 'mean': 0.01298956573009491, 'std': 0.19528959691524506}",1,2,8,1749442215.009026,parameter_transfer
"{'norm': 3.321497678756714, 'mean': 0.01298956573009491, 'std': 0.19528959691524506}",1,2,9,1749442215.009026,parameter_transfer
"{'norm': 3.327369213104248, 'mean': 0.011762309819459915, 'std': 0.19571396708488464}",1,3,0,1749442215.0090618,parameter_transfer
"{'norm': 3.327369213104248, 'mean': 0.011762309819459915, 'std': 0.19571396708488464}",1,3,1,1749442215.0090618,parameter_transfer
"{'norm': 3.327369213104248, 'mean': 0.011762309819459915, 'std': 0.19571396708488464}",1,3,2,1749442215.0090618,parameter_transfer
"{'norm': 3.327369213104248, 'mean': 0.011762309819459915, 'std': 0.19571396708488464}",1,3,4,1749442215.0090618,parameter_transfer
"{'norm': 3.327369213104248, 'mean': 0.011762309819459915, 'std': 0.19571396708488464}",1,3,5,1749442215.0090618,parameter_transfer
"{'norm': 3.327369213104248, 'mean': 0.011762309819459915, 'std': 0.19571396708488464}",1,3,6,1749442215.0090618,parameter_transfer
