node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,128,local,8,256,tier1_hospital,0.98,standard,50000
1,clinic_001,2000,tier_2,64,HIPAA,8,256,tier2_hospital,0.962,standard,5000
2,research_center_002,20000,tier_3,256,PIPEDA,16,512,research_center,0.99,high,20000
3,mobile_unit_003,500,tier_1,8,PIPEDA,1,16,mobile_unit,0.776,high,2000
4,edge_device_004,100,tier_2,8,GDPR,0,16,edge_device,0.764,critical,1000
5,hospital_005,2000,tier_1,128,local,8,128,tier1_hospital,0.965,standard,10000
6,clinic_006,2000,tier_2,16,local,4,128,tier2_hospital,0.953,critical,5000
7,research_center_007,20000,tier_3,256,HIPAA,16,1024,research_center,0.999,high,100000
8,mobile_unit_008,500,tier_1,16,PIPEDA,1,32,mobile_unit,0.885,high,5000
9,edge_device_009,50,tier_2,4,local,1,8,edge_device,0.855,standard,500
