node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,local,ISO27001,radiology,1980,public,mayo_clinic,tier1_hospital,3513
1,national,ISO27001,oncology,1977,public,johns_hopkins,tier2_hospital,4864
2,regional,HIPAA_compliant,cardiology,1950,research_grant,stanford_med,research_center,469
3,international,FedRAMP,neurology,2012,private,mass_general,mobile_unit,1864
4,national,HIPAA_compliant,pathology,2003,public,ucla_health,edge_device,1991
5,national,HIPAA_compliant,radiology,1998,mixed,mayo_clinic,tier1_hospital,225
6,national,FedRAMP,oncology,1997,research_grant,johns_hopkins,tier2_hospital,4100
7,regional,HIPAA_compliant,cardiology,2010,mixed,stanford_med,research_center,2570
8,international,ISO27001,neurology,2009,private,mass_general,mobile_unit,2474
9,international,FedRAMP,pathology,2015,mixed,ucla_health,edge_device,663
10,local,FedRAMP,radiology,1993,research_grant,mayo_clinic,tier1_hospital,1415
11,national,SOC2,oncology,1962,public,johns_hopkins,tier2_hospital,4320
12,international,ISO27001,cardiology,1993,public,stanford_med,research_center,4571
13,international,SOC2,neurology,1987,public,mass_general,mobile_unit,1430
14,national,SOC2,pathology,2012,research_grant,ucla_health,edge_device,4813
