param_summary,round_num,source_node,strategy_name,target_node,timestamp,transfer_type
"{'norm': 3.2372148036956787, 'mean': -0.010738328099250793, 'std': 0.1904522180557251}",1,0,,1,1749350999.587818,parameter_transfer
"{'norm': 3.2700860500335693, 'mean': -0.010184438899159431, 'std': 0.19242233037948608}",1,1,,0,1749350999.587878,parameter_transfer
"{'norm': 3.2463459968566895, 'mean': -0.010357307270169258, 'std': 0.1910121738910675}",1,2,,1,1749350999.5879102,parameter_transfer
"{'norm': 3.22686505317688, 'mean': -0.011228940449655056, 'std': 0.18981300294399261}",1,3,,2,1749350999.5879326,parameter_transfer
"{'norm': 3.23742938041687, 'mean': -0.009338552132248878, 'std': 0.19053862988948822}",1,4,,3,1749350999.5879526,parameter_transfer
,1,1,GossipAvg,0,1749350999.5879745,aggregation
,1,0,GossipAvg,1,1749350999.5879884,aggregation
,1,1,GossipAvg,2,1749350999.5879962,aggregation
,1,2,GossipAvg,3,1749350999.5880039,aggregation
,1,3,GossipAvg,4,1749350999.58801,aggregation
"{'norm': 3.222606897354126, 'mean': -0.009740372188389301, 'std': 0.1896439641714096}",2,0,,1,1749351003.5866172,parameter_transfer
"{'norm': 3.2583887577056885, 'mean': -0.009026588872075081, 'std': 0.19179010391235352}",2,1,,0,1749351003.5866635,parameter_transfer
"{'norm': 3.246345281600952, 'mean': -0.009173722937703133, 'std': 0.19107264280319214}",2,2,,1,1749351003.5866818,parameter_transfer
"{'norm': 3.248013496398926, 'mean': -0.009473024867475033, 'std': 0.19115644693374634}",2,3,,2,1749351003.5866976,parameter_transfer
"{'norm': 3.2382218837738037, 'mean': -0.010855582542717457, 'std': 0.1905050128698349}",2,4,,3,1749351003.586723,parameter_transfer
,2,1,GossipAvg,0,1749351003.5867426,aggregation
,2,0,GossipAvg,1,1749351003.586754,aggregation
,2,1,GossipAvg,2,1749351003.5867622,aggregation
,2,2,GossipAvg,3,1749351003.58677,aggregation
,2,3,GossipAvg,4,1749351003.5867767,aggregation
"{'norm': 3.2619283199310303, 'mean': -0.009252752177417278, 'std': 0.19198814034461975}",3,0,,1,1749351007.5346563,parameter_transfer
"{'norm': 3.2522614002227783, 'mean': -0.008978421799838543, 'std': 0.19143089652061462}",3,1,,0,1749351007.5347226,parameter_transfer
"{'norm': 3.253500461578369, 'mean': -0.009089622646570206, 'std': 0.1914987564086914}",3,2,,1,1749351007.5347447,parameter_transfer
"{'norm': 3.2547504901885986, 'mean': -0.009171645157039165, 'std': 0.19156858325004578}",3,3,,2,1749351007.534765,parameter_transfer
"{'norm': 3.2251029014587402, 'mean': -0.009272139519453049, 'std': 0.1898147016763687}",3,4,,3,1749351007.5347843,parameter_transfer
,3,1,GossipAvg,0,1749351007.5348072,aggregation
,3,0,GossipAvg,1,1749351007.5348208,aggregation
,3,1,GossipAvg,2,1749351007.5348308,aggregation
,3,2,GossipAvg,3,1749351007.5348396,aggregation
,3,3,GossipAvg,4,1749351007.5348487,aggregation
