node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,43.972686,-92.424241,north_america,America/Chicago
1,Baltimore,USA,39.252279,-76.587707,europe,America/New_York
2,Palo Alto,USA,37.414449,-122.190642,asia_pacific,America/Los_Angeles
3,Boston,USA,42.35832,-71.033694,south_america,America/New_York
4,Los Angeles,USA,34.052054,-118.266499,africa,America/Los_Angeles
5,London,UK,51.527967,-0.100593,north_america,Europe/London
6,Paris,France,48.879077,2.353236,europe,Europe/Paris
7,Tokyo,Japan,35.67727,139.682702,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.366649,103.8646,south_america,Asia/Singapore
9,Sydney,Australia,-33.863345,151.221758,africa,Australia/Sydney
10,Rochester,USA,44.016165,-92.489733,north_america,America/Chicago
11,Baltimore,USA,39.240759,-76.617405,europe,America/New_York
12,Palo Alto,USA,37.451195,-122.118298,asia_pacific,America/Los_Angeles
13,Boston,USA,42.377312,-71.018939,south_america,America/New_York
14,Los Angeles,USA,34.074141,-118.23618,africa,America/Los_Angeles
