node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,local,FedRAMP,radiology,1984,mixed,mayo_clinic,tier1_hospital,2457
1,international,HIPAA_compliant,oncology,2005,research_grant,johns_hopkins,tier2_hospital,1724
2,national,SOC2,cardiology,2002,public,stanford_med,research_center,2711
3,regional,SOC2,neurology,1967,mixed,mass_general,mobile_unit,1130
4,international,ISO27001,pathology,1951,private,ucla_health,edge_device,3469
5,regional,HIPAA_compliant,radiology,1962,mixed,mayo_clinic,tier1_hospital,4336
6,regional,SOC2,oncology,2012,mixed,johns_hopkins,tier2_hospital,3482
7,local,SOC2,cardiology,1959,mixed,stanford_med,research_center,1794
8,regional,ISO27001,neurology,1962,public,mass_general,mobile_unit,2842
9,regional,ISO27001,pathology,2011,research_grant,ucla_health,edge_device,706
