activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1749448208.0516913,1
aggregation,,False,,,1,GossipAvg,1749448244.7699938,
aggregation,,False,,,1,GossipAvg,1749448244.77001,
aggregation,,False,,,1,GossipAvg,1749448244.7700214,
aggregation,,True,,,1,GossipAvg,1749448244.77003,
aggregation,,False,,,1,GossipAvg,1749448244.7700393,
aggregation,,False,,,1,GossipAvg,1749448244.7700481,
aggregation,,False,,,1,GossipAvg,1749448244.770058,
model_update,,,,2.9613350615092457,1,,1749448248.6801074,
local_training,,,{},,2,,1749448249.208674,1
aggregation,,False,,,2,GossipAvg,1749448276.9692132,
aggregation,,False,,,2,GossipAvg,1749448276.9692287,
aggregation,,False,,,2,GossipAvg,1749448276.969239,
aggregation,,True,,,2,GossipAvg,1749448276.9692495,
aggregation,,False,,,2,GossipAvg,1749448276.9692605,
aggregation,,False,,,2,GossipAvg,1749448276.9692712,
aggregation,,False,,,2,GossipAvg,1749448276.9692805,
model_update,,,,3.069640343278647,2,,1749448281.196885,
local_training,,,{},,3,,1749448281.7173922,1
aggregation,,False,,,3,GossipAvg,1749448297.1259584,
aggregation,,False,,,3,GossipAvg,1749448297.1259725,
aggregation,,False,,,3,GossipAvg,1749448297.1259825,
aggregation,,True,,,3,GossipAvg,1749448297.125991,
aggregation,,False,,,3,GossipAvg,1749448297.1260014,
aggregation,,False,,,3,GossipAvg,1749448297.1260104,
aggregation,,False,,,3,GossipAvg,1749448297.1260192,
model_update,,,,0.9586235202611493,3,,1749448301.3968666,
