param_summary,round_num,source_node,strategy_name,target_node,timestamp,transfer_type
"{'norm': 4.149037837982178, 'mean': 0.036990489810705185, 'std': 0.24166986346244812}",1,0,,1,1749357781.812639,parameter_transfer
"{'norm': 4.3007731437683105, 'mean': 0.04233059659600258, 'std': 0.24986515939235687}",1,1,,0,1749357781.8126888,parameter_transfer
"{'norm': 3.881273031234741, 'mean': 0.0336323045194149, 'std': 0.2262198030948639}",1,2,,1,1749357781.8127072,parameter_transfer
"{'norm': 3.8236160278320312, 'mean': 0.03078901395201683, 'std': 0.2231951206922531}",1,3,,2,1749357781.812723,parameter_transfer
"{'norm': 3.797050952911377, 'mean': 0.03152751922607422, 'std': 0.22151099145412445}",1,4,,3,1749357781.8127367,parameter_transfer
"{'norm': 3.8154139518737793, 'mean': 0.01767529547214508, 'std': 0.2241295576095581}",1,5,,4,1749357781.8127506,parameter_transfer
"{'norm': 3.854321241378784, 'mean': 0.013029323890805244, 'std': 0.22674402594566345}",1,6,,5,1749357781.8127646,parameter_transfer
"{'norm': 3.8354151248931885, 'mean': 0.04447397217154503, 'std': 0.22158491611480713}",1,7,,6,1749357781.8127794,parameter_transfer
"{'norm': 3.907928943634033, 'mean': 0.03803424909710884, 'std': 0.22711418569087982}",1,8,,7,1749357781.8127925,parameter_transfer
"{'norm': 3.8022444248199463, 'mean': 0.050810523331165314, 'std': 0.21821187436580658}",1,9,,8,1749357781.8128052,parameter_transfer
"{'norm': 3.874455213546753, 'mean': 0.027150409296154976, 'std': 0.2266843169927597}",1,10,,9,1749357781.8128176,parameter_transfer
"{'norm': 3.8402297496795654, 'mean': 0.027624014765024185, 'std': 0.22459527850151062}",1,11,,10,1749357781.8128314,parameter_transfer
"{'norm': 3.9471442699432373, 'mean': 0.024640150368213654, 'std': 0.23127885162830353}",1,12,,11,1749357781.8128443,parameter_transfer
"{'norm': 3.8231379985809326, 'mean': 0.03615177795290947, 'std': 0.22236093878746033}",1,13,,12,1749357781.812857,parameter_transfer
"{'norm': 3.821812391281128, 'mean': 0.032475702464580536, 'std': 0.2228485494852066}",1,14,,13,1749357781.8128695,parameter_transfer
"{'norm': 3.933487892150879, 'mean': 0.011907633394002914, 'std': 0.23147690296173096}",1,15,,14,1749357781.812882,parameter_transfer
"{'norm': 3.8221259117126465, 'mean': 0.03246676176786423, 'std': 0.22286853194236755}",1,16,,15,1749357781.8129427,parameter_transfer
"{'norm': 3.9020185470581055, 'mean': 0.023179518058896065, 'std': 0.22875727713108063}",1,17,,16,1749357781.8129573,parameter_transfer
"{'norm': 4.003144264221191, 'mean': 0.03407609835267067, 'std': 0.23341327905654907}",1,18,,17,1749357781.8129702,parameter_transfer
"{'norm': 3.922527551651001, 'mean': 0.03354991227388382, 'std': 0.2286892831325531}",1,19,,18,1749357781.8129878,parameter_transfer
,1,1,GossipAvg,0,1749357781.8130069,aggregation
