node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,64,GDPR,8,256,tier1_hospital,0.955,high,10000
1,clinic_001,2000,tier_2,16,HIPAA,2,256,tier2_hospital,0.929,high,10000
2,research_center_002,10000,tier_3,256,HIPAA,16,512,research_center,0.993,standard,20000
3,mobile_unit_003,100,tier_1,4,HIPAA,2,32,mobile_unit,0.832,standard,1000
4,edge_device_004,50,tier_2,2,PIPEDA,1,32,edge_device,0.765,critical,1000
5,hospital_005,2000,tier_1,128,PIPEDA,4,512,tier1_hospital,0.969,standard,50000
6,clinic_006,1000,tier_2,64,HIPAA,2,256,tier2_hospital,0.901,critical,10000
7,research_center_007,20000,tier_3,64,GDPR,8,1024,research_center,0.985,high,100000
8,mobile_unit_008,1000,tier_1,16,local,2,32,mobile_unit,0.794,critical,2000
9,edge_device_009,100,tier_2,8,PIPEDA,0,32,edge_device,0.751,critical,500
10,hospital_010,2000,tier_1,64,HIPAA,16,512,tier1_hospital,0.993,standard,20000
11,clinic_011,2000,tier_2,32,local,8,64,tier2_hospital,0.922,high,20000
12,research_center_012,10000,tier_3,64,local,8,512,research_center,0.982,critical,20000
13,mobile_unit_013,100,tier_1,16,GDPR,1,64,mobile_unit,0.763,critical,5000
14,edge_device_014,50,tier_2,2,PIPEDA,0,8,edge_device,0.714,standard,2000
15,hospital_015,10000,tier_1,128,local,8,512,tier1_hospital,0.99,critical,50000
16,clinic_016,2000,tier_2,16,HIPAA,2,64,tier2_hospital,0.978,high,10000
17,research_center_017,5000,tier_3,128,local,8,1024,research_center,0.998,high,100000
18,mobile_unit_018,100,tier_1,8,GDPR,1,64,mobile_unit,0.89,standard,2000
19,edge_device_019,50,tier_2,8,GDPR,1,16,edge_device,0.835,critical,1000
20,hospital_020,2000,tier_1,64,PIPEDA,16,256,tier1_hospital,0.977,high,20000
21,clinic_021,1000,tier_2,32,GDPR,8,128,tier2_hospital,0.907,critical,20000
22,research_center_022,10000,tier_3,256,local,32,256,research_center,0.996,high,100000
23,mobile_unit_023,500,tier_1,8,local,2,16,mobile_unit,0.836,critical,2000
24,edge_device_024,100,tier_2,8,PIPEDA,0,8,edge_device,0.884,standard,2000
25,hospital_025,10000,tier_1,32,PIPEDA,8,128,tier1_hospital,0.973,high,50000
26,clinic_026,1000,tier_2,32,GDPR,2,256,tier2_hospital,0.935,critical,10000
27,research_center_027,5000,tier_3,256,GDPR,8,512,research_center,0.985,standard,100000
28,mobile_unit_028,100,tier_1,8,PIPEDA,2,64,mobile_unit,0.864,critical,5000
29,edge_device_029,100,tier_2,4,GDPR,0,8,edge_device,0.734,standard,1000
