node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,64,HIPAA,4,256,tier1_hospital,0.97,high,50000
1,clinic_001,5000,tier_2,16,local,4,64,tier2_hospital,0.954,critical,10000
2,research_center_002,10000,tier_3,128,HIPAA,8,256,research_center,0.982,high,50000
3,mobile_unit_003,1000,tier_1,8,HIPAA,1,16,mobile_unit,0.779,critical,5000
4,edge_device_004,100,tier_2,4,HIPAA,1,16,edge_device,0.711,standard,2000
5,hospital_005,2000,tier_1,32,PIPEDA,4,128,tier1_hospital,0.957,high,50000
6,clinic_006,2000,tier_2,64,local,4,128,tier2_hospital,0.977,standard,5000
7,research_center_007,10000,tier_3,256,HIPAA,16,512,research_center,0.981,standard,50000
8,mobile_unit_008,500,tier_1,16,PIPEDA,2,16,mobile_unit,0.859,high,2000
9,edge_device_009,500,tier_2,8,GDPR,0,16,edge_device,0.882,standard,1000
10,hospital_010,2000,tier_1,32,GDPR,4,256,tier1_hospital,0.951,critical,50000
11,clinic_011,1000,tier_2,16,HIPAA,4,256,tier2_hospital,0.976,high,10000
12,research_center_012,5000,tier_3,128,GDPR,8,1024,research_center,0.984,critical,50000
13,mobile_unit_013,1000,tier_1,4,HIPAA,2,64,mobile_unit,0.824,standard,2000
14,edge_device_014,500,tier_2,4,HIPAA,1,16,edge_device,0.816,standard,2000
