node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,national,FedRAMP,radiology,1987,research_grant,mayo_clinic,tier1_hospital,3077
1,regional,SOC2,oncology,1982,private,johns_hopkins,tier2_hospital,3914
2,international,SOC2,cardiology,1986,mixed,stanford_med,research_center,552
3,local,FedRAMP,neurology,2005,public,mass_general,mobile_unit,4746
4,local,ISO27001,pathology,1992,research_grant,ucla_health,edge_device,1762
5,local,ISO27001,radiology,2018,research_grant,mayo_clinic,tier1_hospital,3542
6,regional,SOC2,oncology,2019,private,johns_hopkins,tier2_hospital,1739
7,national,ISO27001,cardiology,2010,mixed,stanford_med,research_center,3099
8,international,ISO27001,neurology,1967,public,mass_general,mobile_unit,4133
9,regional,ISO27001,pathology,1981,research_grant,ucla_health,edge_device,4636
10,international,FedRAMP,radiology,1987,research_grant,mayo_clinic,tier1_hospital,4830
11,international,HIPAA_compliant,oncology,1975,research_grant,johns_hopkins,tier2_hospital,3296
12,international,ISO27001,cardiology,2004,private,stanford_med,research_center,3958
13,national,ISO27001,neurology,2011,private,mass_general,mobile_unit,863
14,national,FedRAMP,pathology,1990,private,ucla_health,edge_device,3768
