node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,128,GDPR,8,512,tier1_hospital,0.969,standard,50000
1,clinic_001,5000,tier_2,32,PIPEDA,8,64,tier2_hospital,0.922,critical,20000
2,research_center_002,10000,tier_3,256,PIPEDA,32,1024,research_center,0.999,standard,20000
3,mobile_unit_003,100,tier_1,16,HIPAA,2,64,mobile_unit,0.813,critical,2000
4,edge_device_004,100,tier_2,2,GDPR,0,32,edge_device,0.755,critical,2000
5,hospital_005,5000,tier_1,32,PIPEDA,8,512,tier1_hospital,0.971,critical,50000
6,clinic_006,5000,tier_2,64,GDPR,2,256,tier2_hospital,0.917,critical,20000
7,research_center_007,5000,tier_3,128,HIPAA,8,512,research_center,0.985,standard,100000
8,mobile_unit_008,500,tier_1,4,local,1,64,mobile_unit,0.819,high,1000
9,edge_device_009,50,tier_2,4,PIPEDA,1,32,edge_device,0.808,critical,2000
10,hospital_010,5000,tier_1,64,PIPEDA,16,256,tier1_hospital,1.0,critical,50000
11,clinic_011,1000,tier_2,64,GDPR,2,64,tier2_hospital,0.964,critical,10000
12,research_center_012,20000,tier_3,64,local,8,1024,research_center,0.982,standard,100000
13,mobile_unit_013,100,tier_1,8,PIPEDA,1,64,mobile_unit,0.868,standard,1000
14,edge_device_014,100,tier_2,4,HIPAA,0,32,edge_device,0.828,critical,1000
