node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,128,PIPEDA,16,512,tier1_hospital,0.954,high,10000
1,clinic_001,2000,tier_2,64,HIPAA,4,64,tier2_hospital,0.951,high,20000
2,research_center_002,20000,tier_3,256,PIPEDA,8,512,research_center,0.995,standard,20000
3,mobile_unit_003,100,tier_1,4,HIPAA,1,64,mobile_unit,0.797,standard,2000
4,edge_device_004,500,tier_2,8,local,0,32,edge_device,0.833,critical,1000
5,hospital_005,2000,tier_1,128,local,4,256,tier1_hospital,0.975,standard,20000
6,clinic_006,2000,tier_2,64,local,4,64,tier2_hospital,0.924,critical,10000
7,research_center_007,10000,tier_3,128,HIPAA,16,512,research_center,0.988,standard,20000
8,mobile_unit_008,1000,tier_1,4,HIPAA,1,64,mobile_unit,0.884,critical,5000
9,edge_device_009,100,tier_2,4,local,1,32,edge_device,0.881,high,500
