node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,64,GDPR,16,256,tier1_hospital,0.986,high,10000
1,clinic_001,5000,tier_2,16,PIPEDA,2,128,tier2_hospital,0.929,critical,5000
2,research_center_002,5000,tier_3,256,GDPR,8,512,research_center,0.985,high,50000
3,mobile_unit_003,500,tier_1,4,PIPEDA,2,64,mobile_unit,0.78,standard,5000
4,edge_device_004,100,tier_2,8,HIPAA,0,16,edge_device,0.834,high,1000
5,hospital_005,10000,tier_1,64,GDPR,4,256,tier1_hospital,0.959,standard,20000
6,clinic_006,1000,tier_2,64,PIPEDA,2,64,tier2_hospital,0.907,critical,20000
7,research_center_007,10000,tier_3,64,PIPEDA,32,512,research_center,0.983,standard,50000
8,mobile_unit_008,500,tier_1,16,local,1,64,mobile_unit,0.879,high,1000
9,edge_device_009,100,tier_2,4,local,1,16,edge_device,0.845,high,1000
10,hospital_010,5000,tier_1,64,HIPAA,16,256,tier1_hospital,0.957,standard,10000
11,clinic_011,5000,tier_2,64,PIPEDA,4,64,tier2_hospital,0.904,high,10000
12,research_center_012,10000,tier_3,256,local,32,256,research_center,0.997,high,100000
13,mobile_unit_013,500,tier_1,4,GDPR,1,32,mobile_unit,0.788,high,1000
14,edge_device_014,500,tier_2,4,PIPEDA,0,32,edge_device,0.895,standard,2000
