node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,international,HIPAA_compliant,radiology,1966,research_grant,mayo_clinic,tier1_hospital,4313
1,regional,HIPAA_compliant,oncology,2019,private,johns_hopkins,tier2_hospital,4406
2,national,HIPAA_compliant,cardiology,1992,research_grant,stanford_med,research_center,2364
3,international,SOC2,neurology,1966,private,mass_general,mobile_unit,2385
4,regional,SOC2,pathology,2003,private,ucla_health,edge_device,1785
5,regional,SOC2,radiology,2012,research_grant,mayo_clinic,tier1_hospital,70
6,regional,SOC2,oncology,1959,public,johns_hopkins,tier2_hospital,3545
7,regional,HIPAA_compliant,cardiology,1966,research_grant,stanford_med,research_center,631
8,local,ISO27001,neurology,1953,private,mass_general,mobile_unit,2073
9,local,HIPAA_compliant,pathology,1961,research_grant,ucla_health,edge_device,1310
10,national,SOC2,radiology,2008,mixed,mayo_clinic,tier1_hospital,4655
11,local,SOC2,oncology,2020,mixed,johns_hopkins,tier2_hospital,4712
12,local,SOC2,cardiology,1978,mixed,stanford_med,research_center,2413
13,international,HIPAA_compliant,neurology,1966,mixed,mass_general,mobile_unit,4964
14,international,HIPAA_compliant,pathology,1980,public,ucla_health,edge_device,271
15,local,SOC2,radiology,1983,public,mayo_clinic,tier1_hospital,4404
16,local,FedRAMP,oncology,1992,research_grant,johns_hopkins,tier2_hospital,138
17,international,SOC2,cardiology,1969,public,stanford_med,research_center,3315
18,national,ISO27001,neurology,2006,mixed,mass_general,mobile_unit,2387
19,international,ISO27001,pathology,2020,public,ucla_health,edge_device,2492
20,national,SOC2,radiology,2006,private,mayo_clinic,tier1_hospital,1124
21,local,FedRAMP,oncology,1965,mixed,johns_hopkins,tier2_hospital,2532
22,international,FedRAMP,cardiology,2002,private,stanford_med,research_center,504
23,international,ISO27001,neurology,2000,private,mass_general,mobile_unit,1117
24,national,SOC2,pathology,1956,mixed,ucla_health,edge_device,2897
25,national,ISO27001,radiology,1993,public,mayo_clinic,tier1_hospital,3905
26,national,ISO27001,oncology,2018,research_grant,johns_hopkins,tier2_hospital,1051
27,national,SOC2,cardiology,1970,private,stanford_med,research_center,960
28,international,ISO27001,neurology,2008,private,mass_general,mobile_unit,4939
29,international,ISO27001,pathology,2010,public,ucla_health,edge_device,2108
