timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753384017.156527,1,10,"[1, 2, 7, 0, 4, 3]",6,0.6,0.6,"{1: 1.0, 2: 1.0, 7: 1.0, 0: 1.0, 4: 1.0, 3: 1.0}",,,
1753384052.6473763,2,10,"[1, 4, 0, 9, 7, 8]",6,0.6,0.6,"{1: 1.0, 4: 1.0, 0: 1.0, 9: 1.0, 7: 1.0, 8: 1.0}",,,
1753384084.903635,3,10,"[9, 2, 0, 6, 7, 8]",6,0.6,0.6,"{9: 1.0, 2: 1.0, 0: 1.0, 6: 1.0, 7: 1.0, 8: 1.0}",,,
1753384110.0565882,4,10,"[3, 6, 4, 9, 8, 0]",6,0.6,0.6,"{3: 1.0, 6: 1.0, 4: 1.0, 9: 1.0, 8: 1.0, 0: 1.0}",,,
1753384117.7810197,5,10,"[3, 1, 6, 7, 4, 2]",6,0.6,0.6,"{3: 1.0, 1: 1.0, 6: 1.0, 7: 1.0, 4: 1.0, 2: 1.0}",,,
1753384124.6362658,6,10,"[7, 5, 4, 2, 9, 0]",6,0.6,0.6,"{7: 1.0, 5: 1.0, 4: 1.0, 2: 1.0, 9: 1.0, 0: 1.0}",,,
1753384149.4801145,7,10,"[0, 6, 4, 2, 9, 5]",6,0.6,0.6,"{0: 1.0, 6: 1.0, 4: 1.0, 2: 1.0, 9: 1.0, 5: 1.0}",,,
1753384156.9750314,8,10,"[2, 7, 9, 4, 8, 0]",6,0.6,0.6,"{2: 1.0, 7: 1.0, 9: 1.0, 4: 1.0, 8: 1.0, 0: 1.0}",,,
1753384164.7791631,9,10,"[6, 3, 2, 4, 8, 0]",6,0.6,0.6,"{6: 1.0, 3: 1.0, 2: 1.0, 4: 1.0, 8: 1.0, 0: 1.0}",,,
1753384172.718976,10,10,"[7, 2, 8, 4, 1, 5]",6,0.6,0.6,"{7: 1.0, 2: 1.0, 8: 1.0, 4: 1.0, 1: 1.0, 5: 1.0}",,,
