node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,international,SOC2,radiology,1961,public,mayo_clinic,tier1_hospital,4119
1,local,SOC2,oncology,1968,public,johns_hopkins,tier2_hospital,1029
2,national,ISO27001,cardiology,1952,private,stanford_med,research_center,3230
3,regional,FedRAMP,neurology,1959,research_grant,mass_general,mobile_unit,2913
4,regional,HIPAA_compliant,pathology,1985,research_grant,ucla_health,edge_device,1254
5,local,SOC2,radiology,1956,research_grant,mayo_clinic,tier1_hospital,796
6,national,FedRAMP,oncology,2014,private,johns_hopkins,tier2_hospital,1849
7,international,HIPAA_compliant,cardiology,2014,private,stanford_med,research_center,4281
8,regional,FedRAMP,neurology,1951,public,mass_general,mobile_unit,2572
9,local,SOC2,pathology,1964,mixed,ucla_health,edge_device,4563
10,international,HIPAA_compliant,radiology,2008,research_grant,mayo_clinic,tier1_hospital,2467
11,national,ISO27001,oncology,2020,private,johns_hopkins,tier2_hospital,3624
12,local,SOC2,cardiology,2017,public,stanford_med,research_center,468
13,national,SOC2,neurology,1977,research_grant,mass_general,mobile_unit,1306
14,international,ISO27001,pathology,1953,public,ucla_health,edge_device,2795
15,international,HIPAA_compliant,radiology,2016,private,mayo_clinic,tier1_hospital,3530
16,regional,FedRAMP,oncology,1973,mixed,johns_hopkins,tier2_hospital,664
17,regional,FedRAMP,cardiology,1963,private,stanford_med,research_center,3193
18,international,FedRAMP,neurology,1991,research_grant,mass_general,mobile_unit,4561
19,regional,ISO27001,pathology,1975,mixed,ucla_health,edge_device,746
