node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,32,local,8,512,tier1_hospital,0.956,critical,10000
1,clinic_001,2000,tier_2,64,local,2,64,tier2_hospital,0.95,high,20000
2,research_center_002,10000,tier_3,256,local,8,512,research_center,0.997,critical,20000
3,mobile_unit_003,500,tier_1,4,HIPAA,2,32,mobile_unit,0.892,critical,1000
4,edge_device_004,100,tier_2,8,PIPEDA,0,8,edge_device,0.748,high,500
5,hospital_005,10000,tier_1,128,HIPAA,4,128,tier1_hospital,0.983,standard,10000
6,clinic_006,5000,tier_2,16,PIPEDA,8,128,tier2_hospital,0.951,standard,5000
7,research_center_007,5000,tier_3,128,HIPAA,16,256,research_center,0.998,critical,20000
8,mobile_unit_008,1000,tier_1,8,GDPR,2,32,mobile_unit,0.796,standard,1000
9,edge_device_009,100,tier_2,4,local,1,32,edge_device,0.749,critical,2000
