edge,weight
0-1,102.39
0-2,91.68
0-3,1037.24
0-4,4526.22
0-5,5217.54
0-6,1044.08
0-7,1732.61
0-8,2360.85
0-9,2379.88
0-10,844.58
0-11,557.78
0-12,1627.37
0-13,92.89
0-14,595.15
0-15,4617.59
0-16,869.75
0-17,85.23
0-18,417.51
0-19,1958.47
1-2,1785.14
1-3,1989.23
1-4,103.93
1-5,930.83
1-6,1698.03
1-7,467.6
1-8,425.5
1-9,80.67
1-10,105.81
1-11,2011.19
1-12,951.54
1-13,1161.08
1-14,1815.23
1-15,991.67
1-16,1819.23
1-17,119.88
1-18,890.87
1-19,822.89
2-3,980.8
2-4,402.59
2-5,541.53
2-6,5242.81
2-7,5500.45
2-8,5704.57
2-9,5223.59
2-10,4884.43
2-11,5190.86
2-12,116.08
2-13,1069.44
2-14,414.88
2-15,2090.76
2-16,2184.75
2-17,100.71
2-18,579.66
2-19,5772.97
3-4,4358.39
3-5,5295.02
3-6,4254.65
3-7,82.65
3-8,1160.72
3-9,998.35
3-10,91.63
3-11,4779.69
3-12,502.4
3-13,112.64
3-14,1183.58
3-15,85.72
3-16,2115.92
3-17,2341.06
3-18,4313.67
3-19,508.41
4-5,99.62
4-6,4920.56
4-7,1082.18
4-8,435.46
4-9,982.72
4-10,482.07
4-11,5868.99
4-12,4056.69
4-13,111.69
4-14,81.0
4-15,5986.66
4-16,94.3
4-17,1944.31
4-18,1870.73
4-19,93.48
5-6,103.75
5-7,986.86
5-8,4169.16
5-9,1815.65
5-10,4177.64
5-11,92.42
5-12,2103.72
5-13,5931.67
5-14,898.34
5-15,504.21
5-16,99.88
5-17,2383.64
5-18,101.09
5-19,5035.11
6-7,87.52
6-8,80.57
6-9,108.81
6-10,4381.12
6-11,86.0
6-12,967.4
6-13,5367.03
6-14,5405.47
6-15,1788.92
6-16,816.96
6-17,4092.1
6-18,5607.67
6-19,1824.8
7-8,422.7
7-9,83.84
7-10,503.23
7-11,4848.96
7-12,578.87
7-13,90.34
7-14,4814.98
7-15,1112.86
7-16,107.48
7-17,463.19
7-18,4957.05
7-19,1069.5
8-9,919.25
8-10,419.78
8-11,596.31
8-12,2198.95
8-13,525.53
8-14,5504.57
8-15,404.64
8-16,5917.68
8-17,2351.2
8-18,927.23
8-19,478.53
9-10,4229.72
9-11,5062.83
9-12,1023.17
9-13,4967.67
9-14,1173.28
9-15,1131.88
9-16,1147.43
9-17,5882.68
9-18,1033.5
9-19,434.45
10-11,2037.58
10-12,512.55
10-13,575.79
10-14,86.59
10-15,949.42
10-16,86.6
10-17,83.39
10-18,428.16
10-19,960.52
11-12,427.23
11-13,1862.75
11-14,82.06
11-15,4117.05
11-16,1893.81
11-17,109.83
11-18,5428.63
11-19,87.8
12-13,5099.1
12-14,4852.18
12-15,1192.58
12-16,5489.08
12-17,91.44
12-18,1068.74
12-19,1186.15
13-14,5167.03
13-15,552.7
13-16,4200.42
13-17,1850.53
13-18,518.54
13-19,85.29
14-15,2010.99
14-16,4922.08
14-17,518.62
14-18,5534.61
14-19,1787.26
15-16,591.31
15-17,107.09
15-18,1693.68
15-19,1093.86
16-17,479.74
16-18,420.1
16-19,812.19
17-18,422.39
17-19,489.47
18-19,2204.92
