node_id,admin_level,certification,city,country,department,established_year,funding_source,institution_name,institution_type,region,staff_count,timezone
0,national,FedRAMP,Rochester,USA,radiology,1976,private,mayo_clinic,tier1_hospital,north_america,4633,America/Chicago
1,local,FedRAMP,Baltimore,USA,oncology,1997,mixed,johns_hopkins,tier2_hospital,europe,1462,America/New_York
2,national,HIPAA_compliant,Palo Alto,USA,cardiology,2001,mixed,stanford_med,research_center,asia_pacific,839,America/Los_Angeles
3,regional,SOC2,Boston,USA,neurology,1976,public,mass_general,mobile_unit,south_america,1492,America/New_York
4,international,ISO27001,Los Angeles,USA,pathology,1996,research_grant,ucla_health,edge_device,africa,2065,America/Los_Angeles
5,national,ISO27001,London,UK,radiology,1976,public,mayo_clinic,tier1_hospital,north_america,1781,Europe/London
6,regional,HIPAA_compliant,Paris,France,oncology,2016,research_grant,johns_hopkins,tier2_hospital,europe,568,Europe/Paris
7,local,FedRAMP,Tokyo,Japan,cardiology,1993,research_grant,stanford_med,research_center,asia_pacific,4618,Asia/Tokyo
8,national,ISO27001,Singapore,Singapore,neurology,1956,mixed,mass_general,mobile_unit,south_america,1232,Asia/Singapore
9,local,HIPAA_compliant,Sydney,Australia,pathology,1999,public,ucla_health,edge_device,africa,2786,Australia/Sydney
10,international,SOC2,Rochester,USA,radiology,1969,research_grant,mayo_clinic,tier1_hospital,north_america,2768,America/Chicago
11,local,SOC2,Baltimore,USA,oncology,2019,mixed,johns_hopkins,tier2_hospital,europe,58,America/New_York
12,national,SOC2,Palo Alto,USA,cardiology,1979,mixed,stanford_med,research_center,asia_pacific,486,America/Los_Angeles
13,international,FedRAMP,Boston,USA,neurology,1970,mixed,mass_general,mobile_unit,south_america,4133,America/New_York
14,local,ISO27001,Los Angeles,USA,pathology,2010,research_grant,ucla_health,edge_device,africa,4885,America/Los_Angeles
15,regional,ISO27001,London,UK,radiology,2004,public,mayo_clinic,tier1_hospital,north_america,3868,Europe/London
16,international,ISO27001,Paris,France,oncology,1964,mixed,johns_hopkins,tier2_hospital,europe,4581,Europe/Paris
17,local,HIPAA_compliant,Tokyo,Japan,cardiology,1978,private,stanford_med,research_center,asia_pacific,4496,Asia/Tokyo
18,local,HIPAA_compliant,Singapore,Singapore,neurology,1992,private,mass_general,mobile_unit,south_america,558,Asia/Singapore
19,international,SOC2,Sydney,Australia,pathology,1992,private,ucla_health,edge_device,africa,2578,Australia/Sydney
