timestamp,round_num,node_id,computation_type,time_taken,samples_processed,batches_processed,epochs_completed,throughput_samples_per_sec
1753354361.1125896,1,-1,training,19.652045011520386,0,0,0,
1753354366.5690875,2,-1,training,3.971482276916504,0,0,0,
1753354371.9382532,3,-1,training,3.925851583480835,0,0,0,
1753354377.4599175,4,-1,training,4.048171043395996,0,0,0,
1753354383.111595,5,-1,training,4.136093378067017,0,0,0,
1753354388.5844014,6,-1,training,3.995187997817993,0,0,0,
1753354394.4766521,7,-1,training,4.345141649246216,0,0,0,
1753354400.2455418,8,-1,training,4.223578214645386,0,0,0,
1753354406.0154526,9,-1,training,4.217167615890503,0,0,0,
1753354412.0908837,10,-1,training,4.415088891983032,0,0,0,
