node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,international,FedRAMP,radiology,1990,private,mayo_clinic,tier1_hospital,1691
1,regional,HIPAA_compliant,oncology,1998,mixed,johns_hopkins,tier2_hospital,4102
2,national,ISO27001,cardiology,1990,mixed,stanford_med,research_center,4221
3,regional,FedRAMP,neurology,1986,research_grant,mass_general,mobile_unit,1788
4,local,HIPAA_compliant,pathology,1970,research_grant,ucla_health,edge_device,4905
5,national,ISO27001,radiology,1971,mixed,mayo_clinic,tier1_hospital,4600
6,national,HIPAA_compliant,oncology,2012,private,johns_hopkins,tier2_hospital,3397
7,regional,HIPAA_compliant,cardiology,1961,mixed,stanford_med,research_center,4964
8,national,FedRAMP,neurology,2008,private,mass_general,mobile_unit,679
9,regional,ISO27001,pathology,1957,public,ucla_health,edge_device,57
10,local,HIPAA_compliant,radiology,1993,research_grant,mayo_clinic,tier1_hospital,1965
11,national,HIPAA_compliant,oncology,1984,research_grant,johns_hopkins,tier2_hospital,4503
12,national,FedRAMP,cardiology,1971,private,stanford_med,research_center,2071
13,international,SOC2,neurology,1980,research_grant,mass_general,mobile_unit,2694
14,regional,SOC2,pathology,2020,research_grant,ucla_health,edge_device,965
15,regional,FedRAMP,radiology,2000,mixed,mayo_clinic,tier1_hospital,4375
16,national,HIPAA_compliant,oncology,1999,private,johns_hopkins,tier2_hospital,1912
17,regional,ISO27001,cardiology,1991,research_grant,stanford_med,research_center,2729
18,local,SOC2,neurology,1984,mixed,mass_general,mobile_unit,4662
19,regional,HIPAA_compliant,pathology,2007,private,ucla_health,edge_device,1844
