node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,32,PIPEDA,8,512,tier1_hospital,0.957,critical,10000
1,clinic_001,5000,tier_2,64,HIPAA,8,128,tier2_hospital,0.916,high,20000
2,research_center_002,5000,tier_3,64,GDPR,32,512,research_center,0.989,high,50000
3,mobile_unit_003,100,tier_1,4,local,2,16,mobile_unit,0.798,critical,5000
4,edge_device_004,100,tier_2,4,GDPR,0,8,edge_device,0.751,standard,1000
5,hospital_005,2000,tier_1,64,local,4,256,tier1_hospital,0.988,high,50000
6,clinic_006,5000,tier_2,16,GDPR,8,128,tier2_hospital,0.976,high,5000
7,research_center_007,5000,tier_3,128,GDPR,32,256,research_center,0.982,high,20000
8,mobile_unit_008,100,tier_1,8,HIPAA,1,64,mobile_unit,0.816,standard,1000
9,edge_device_009,50,tier_2,8,PIPEDA,1,8,edge_device,0.851,critical,2000
10,hospital_010,10000,tier_1,32,HIPAA,16,512,tier1_hospital,0.993,critical,20000
11,clinic_011,2000,tier_2,32,HIPAA,2,128,tier2_hospital,0.923,standard,5000
12,research_center_012,20000,tier_3,128,PIPEDA,16,512,research_center,0.982,critical,20000
13,mobile_unit_013,1000,tier_1,8,HIPAA,2,16,mobile_unit,0.817,standard,1000
14,edge_device_014,100,tier_2,4,local,1,32,edge_device,0.72,standard,1000
15,hospital_015,10000,tier_1,32,GDPR,8,128,tier1_hospital,0.971,high,50000
16,clinic_016,2000,tier_2,16,local,8,256,tier2_hospital,0.945,standard,5000
17,research_center_017,10000,tier_3,256,HIPAA,8,1024,research_center,0.981,high,20000
18,mobile_unit_018,100,tier_1,16,local,1,64,mobile_unit,0.839,standard,5000
19,edge_device_019,50,tier_2,4,GDPR,1,32,edge_device,0.84,high,2000
20,hospital_020,10000,tier_1,64,local,16,128,tier1_hospital,0.985,standard,10000
21,clinic_021,5000,tier_2,32,HIPAA,4,256,tier2_hospital,0.903,standard,5000
22,research_center_022,5000,tier_3,64,GDPR,8,512,research_center,0.983,standard,50000
23,mobile_unit_023,1000,tier_1,16,PIPEDA,2,16,mobile_unit,0.817,standard,2000
24,edge_device_024,100,tier_2,8,GDPR,1,8,edge_device,0.731,critical,1000
