activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1749420388.6002195,1
aggregation,,True,,,1,GossipAvg,1749420429.230228,
aggregation,,False,,,1,GossipAvg,1749420429.2302344,
model_update,,,,4.4354493981547884,1,,1749420430.7823966,
local_training,,,{},,2,,1749420431.2810583,1
aggregation,,True,,,2,GossipAvg,1749420465.555991,
aggregation,,False,,,2,GossipAvg,1749420465.5559974,
model_update,,,,4.919884588335471,2,,1749420466.8074727,
local_training,,,{},,3,,1749420467.316418,1
aggregation,,True,,,3,GossipAvg,1749420501.6064665,
aggregation,,False,,,3,GossipAvg,1749420501.6064725,
model_update,,,,4.939254289329729,3,,1749420502.8365588,
