node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,64,PIPEDA,8,256,tier1_hospital,0.953,critical,50000
1,clinic_001,2000,tier_2,32,PIPEDA,8,128,tier2_hospital,0.945,standard,5000
2,research_center_002,10000,tier_3,128,local,8,256,research_center,0.986,standard,20000
3,mobile_unit_003,100,tier_1,4,HIPAA,2,32,mobile_unit,0.876,standard,2000
4,edge_device_004,500,tier_2,8,PIPEDA,0,8,edge_device,0.723,critical,1000
5,hospital_005,2000,tier_1,32,local,4,128,tier1_hospital,0.97,high,50000
6,clinic_006,1000,tier_2,32,HIPAA,4,256,tier2_hospital,0.941,critical,20000
7,research_center_007,5000,tier_3,128,GDPR,32,1024,research_center,0.987,critical,20000
8,mobile_unit_008,100,tier_1,4,PIPEDA,2,16,mobile_unit,0.859,critical,1000
9,edge_device_009,100,tier_2,8,GDPR,1,16,edge_device,0.869,critical,1000
