node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,128,PIPEDA,4,128,tier1_hospital,0.964,high,10000
1,clinic_001,5000,tier_2,32,HIPAA,4,128,tier2_hospital,0.968,standard,10000
2,research_center_002,10000,tier_3,64,PIPEDA,8,256,research_center,0.999,critical,100000
3,mobile_unit_003,500,tier_1,16,local,2,32,mobile_unit,0.821,standard,5000
4,edge_device_004,50,tier_2,4,GDPR,1,16,edge_device,0.743,critical,500
5,hospital_005,10000,tier_1,64,GDPR,4,256,tier1_hospital,0.97,standard,20000
6,clinic_006,1000,tier_2,64,local,2,128,tier2_hospital,0.92,high,20000
7,research_center_007,5000,tier_3,128,local,8,256,research_center,0.98,standard,100000
8,mobile_unit_008,1000,tier_1,4,local,1,16,mobile_unit,0.83,standard,2000
9,edge_device_009,100,tier_2,4,HIPAA,0,32,edge_device,0.824,critical,2000
