node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,regional,SOC2,radiology,2018,private,mayo_clinic,tier1_hospital,3882
1,national,SOC2,oncology,1977,private,johns_hopkins,tier2_hospital,1449
2,local,ISO27001,cardiology,1978,public,stanford_med,research_center,3893
3,international,SOC2,neurology,1988,mixed,mass_general,mobile_unit,3475
4,national,HIPAA_compliant,pathology,1950,mixed,ucla_health,edge_device,2781
5,national,SOC2,radiology,1957,mixed,mayo_clinic,tier1_hospital,193
6,national,ISO27001,oncology,1962,research_grant,johns_hopkins,tier2_hospital,1263
7,regional,ISO27001,cardiology,2012,mixed,stanford_med,research_center,4602
8,international,ISO27001,neurology,1971,public,mass_general,mobile_unit,1205
9,local,ISO27001,pathology,1967,private,ucla_health,edge_device,1637
