round_num,node_0,node_1,node_2,node_3,node_4
1,3.1810195446014404,3.2429258823394775,3.2545368671417236,3.2138803005218506,3.2134382724761963
2,3.1993982791900635,3.21855092048645,3.2131497859954834,3.225072145462036,3.208574056625366
3,3.218108654022217,3.225290298461914,3.2278480529785156,3.220341444015503,3.2062995433807373
4,3.1896872520446777,3.2161505222320557,3.2178409099578857,3.2185165882110596,3.2225258350372314
5,3.211878776550293,3.21838116645813,3.2252495288848877,3.2172675132751465,3.211963415145874
6,3.2065951824188232,3.227860927581787,3.212448835372925,3.2127091884613037,3.207913637161255
7,3.22147536277771,3.2118756771087646,3.213087320327759,3.1949987411499023,3.231910467147827
8,3.206772565841675,3.2122483253479004,3.219761610031128,3.234745502471924,3.211874008178711
9,3.230616331100464,3.2261579036712646,3.2172672748565674,3.2148659229278564,3.2152862548828125
10,3.2218194007873535,3.196800470352173,3.214423179626465,3.2269723415374756,3.2329397201538086
