activity_type,current_epoch,is_aggregator,metrics,param_convergence,round_num,strategy_name,timestamp,total_epochs
local_training,,,{},,1,,1749439257.2861102,1
aggregation,,False,,,1,GossipAvg,1749439263.0871584,
aggregation,,False,,,1,GossipAvg,1749439263.087188,
aggregation,,False,,,1,GossipAvg,1749439263.0872004,
aggregation,,False,,,1,GossipAvg,1749439263.087212,
aggregation,,False,,,1,GossipAvg,1749439263.0872233,
aggregation,,False,,,1,GossipAvg,1749439263.087234,
aggregation,,False,,,1,GossipAvg,1749439263.087244,
aggregation,,False,,,1,GossipAvg,1749439263.087255,
aggregation,,True,,,1,GossipAvg,1749439263.087266,
aggregation,,False,,,1,GossipAvg,1749439263.0872784,
model_update,,,,20.239953892948126,1,,1749439263.8567026,
local_training,,,{},,2,,1749439264.1804185,1
aggregation,,False,,,2,GossipAvg,1749439270.0163124,
aggregation,,False,,,2,GossipAvg,1749439270.0163305,
aggregation,,False,,,2,GossipAvg,1749439270.0163429,
aggregation,,False,,,2,GossipAvg,1749439270.016354,
aggregation,,False,,,2,GossipAvg,1749439270.016367,
aggregation,,False,,,2,GossipAvg,1749439270.0163784,
aggregation,,False,,,2,GossipAvg,1749439270.0163915,
aggregation,,False,,,2,GossipAvg,1749439270.0164027,
aggregation,,True,,,2,GossipAvg,1749439270.0164132,
aggregation,,False,,,2,GossipAvg,1749439270.0164237,
model_update,,,,21.299249125990308,2,,1749439270.7898147,
local_training,,,{},,3,,1749439271.1112802,1
aggregation,,False,,,3,GossipAvg,1749439277.2389135,
aggregation,,False,,,3,GossipAvg,1749439277.2389314,
aggregation,,False,,,3,GossipAvg,1749439277.238952,
aggregation,,False,,,3,GossipAvg,1749439277.238963,
aggregation,,False,,,3,GossipAvg,1749439277.239026,
aggregation,,False,,,3,GossipAvg,1749439277.2390382,
aggregation,,False,,,3,GossipAvg,1749439277.2390492,
aggregation,,False,,,3,GossipAvg,1749439277.2390602,
aggregation,,True,,,3,GossipAvg,1749439277.2390733,
aggregation,,False,,,3,GossipAvg,1749439277.239083,
model_update,,,,16.965111144873458,3,,1749439278.0105772,
