node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,32,GDPR,4,128,tier1_hospital,0.98,standard,20000
1,clinic_001,5000,tier_2,64,local,2,256,tier2_hospital,0.955,high,20000
2,research_center_002,10000,tier_3,128,GDPR,32,1024,research_center,0.982,high,100000
3,mobile_unit_003,1000,tier_1,16,PIPEDA,2,32,mobile_unit,0.751,critical,2000
4,edge_device_004,50,tier_2,8,local,1,32,edge_device,0.775,high,2000
5,hospital_005,5000,tier_1,128,GDPR,16,256,tier1_hospital,0.974,high,50000
6,clinic_006,5000,tier_2,64,PIPEDA,8,256,tier2_hospital,0.91,high,10000
7,research_center_007,10000,tier_3,128,HIPAA,32,1024,research_center,0.998,standard,50000
8,mobile_unit_008,1000,tier_1,4,PIPEDA,1,32,mobile_unit,0.872,critical,5000
9,edge_device_009,500,tier_2,2,local,0,32,edge_device,0.883,high,500
