edge,weight
0-1,93.41
0-2,418.37
0-3,5681.11
0-4,4464.99
0-5,1102.41
0-6,2330.3
0-7,92.82
0-8,496.22
0-9,2344.49
1-2,5631.92
1-3,911.79
1-4,1057.57
1-5,499.89
1-6,104.46
1-7,500.9
1-8,5871.49
1-9,114.24
2-3,4264.02
2-4,531.84
2-5,106.97
2-6,108.06
2-7,1156.89
2-8,589.42
2-9,102.89
3-4,85.29
3-5,87.5
3-6,980.07
3-7,2065.62
3-8,117.32
3-9,113.57
4-5,525.1
4-6,571.28
4-7,565.78
4-8,1832.41
4-9,4511.0
5-6,2052.31
5-7,5439.07
5-8,5808.13
5-9,1912.78
6-7,5155.59
6-8,1164.56
6-9,2157.78
7-8,4155.47
7-9,547.23
8-9,1020.01
