node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,64,GDPR,16,512,tier1_hospital,0.96,standard,50000
1,clinic_001,1000,tier_2,64,HIPAA,8,128,tier2_hospital,0.951,standard,5000
2,research_center_002,20000,tier_3,256,local,32,1024,research_center,0.983,standard,20000
3,mobile_unit_003,100,tier_1,8,HIPAA,1,64,mobile_unit,0.826,standard,5000
4,edge_device_004,100,tier_2,8,GDPR,1,32,edge_device,0.828,critical,500
5,hospital_005,5000,tier_1,32,GDPR,16,512,tier1_hospital,0.983,critical,10000
6,clinic_006,5000,tier_2,32,local,8,128,tier2_hospital,0.909,critical,20000
7,research_center_007,5000,tier_3,64,PIPEDA,8,256,research_center,0.994,high,20000
8,mobile_unit_008,500,tier_1,16,GDPR,2,64,mobile_unit,0.879,critical,5000
9,edge_device_009,50,tier_2,4,GDPR,1,32,edge_device,0.855,standard,2000
