node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,64,GDPR,8,512,tier1_hospital,0.974,critical,50000
1,clinic_001,2000,tier_2,32,GDPR,2,256,tier2_hospital,0.958,critical,5000
2,research_center_002,20000,tier_3,256,GDPR,8,1024,research_center,0.999,critical,100000
3,mobile_unit_003,100,tier_1,8,GDPR,2,16,mobile_unit,0.892,critical,1000
4,edge_device_004,100,tier_2,4,PIPEDA,1,16,edge_device,0.785,standard,500
5,hospital_005,5000,tier_1,32,GDPR,16,512,tier1_hospital,0.996,standard,20000
6,clinic_006,5000,tier_2,32,HIPAA,4,128,tier2_hospital,0.961,standard,5000
7,research_center_007,10000,tier_3,256,local,32,512,research_center,0.995,standard,100000
8,mobile_unit_008,1000,tier_1,16,GDPR,1,32,mobile_unit,0.833,critical,5000
9,edge_device_009,500,tier_2,4,HIPAA,1,8,edge_device,0.828,standard,1000
10,hospital_010,5000,tier_1,32,GDPR,16,128,tier1_hospital,0.976,critical,10000
11,clinic_011,5000,tier_2,32,GDPR,8,256,tier2_hospital,0.905,standard,5000
12,research_center_012,10000,tier_3,128,HIPAA,16,1024,research_center,0.999,critical,50000
13,mobile_unit_013,100,tier_1,8,local,2,16,mobile_unit,0.769,high,1000
14,edge_device_014,100,tier_2,2,PIPEDA,0,32,edge_device,0.779,standard,1000
