# Trust Score Evolution for mnist_ring_gradient_n10_trust
# Format: Round,Node,Neighbor,Trust_Score
# Generated at: Mon Jul 14 09:22:25 UTC 2025

1,2,1,1.0
1,2,3,1.0
1,3,2,1.0
1,3,4,1.0
1,5,4,1.0
1,5,6,1.0
1,6,5,1.0
1,6,7,1.0
1,7,6,1.0
1,7,8,1.0
1,8,7,1.0
1,8,9,1.0
1,9,0,0.75
1,9,8,1.0
2,2,1,0.75
2,2,3,0.75
2,3,2,0.75
2,3,4,0.75
2,5,4,0.75
2,5,6,0.75
2,6,5,1.0
2,6,7,0.75
2,7,6,0.75
2,7,8,0.75
2,8,7,0.75
2,8,9,0.75
2,9,0,0.421875
2,9,8,1.0
3,2,1,0.421875
3,2,3,0.421875
3,3,2,0.76
3,3,4,0.421875
3,5,4,0.421875
3,5,6,0.76
3,6,5,1.0
3,6,7,0.76
3,7,6,0.421875
3,7,8,0.421875
3,8,7,0.76
3,8,9,0.76
3,9,0,0.43708190632574556
3,9,8,1.0
4,2,1,0.177978515625
4,2,3,0.43708190632574556
4,3,2,0.7697979589711327
4,3,4,0.177978515625
4,5,4,0.177978515625
4,5,6,0.7697979589711327
4,6,5,1.0
4,6,7,0.7697979589711327
4,7,6,0.43708190632574556
4,7,8,0.43708190632574556
4,8,7,0.7697979589711327
4,8,9,0.7697979589711327
4,9,0,0.1843939292311739
4,9,8,0.75
5,2,1,0.056313514709472656
5,2,3,0.4520874798725881
5,3,2,0.7793938339396568
5,3,4,0.056313514709472656
5,5,4,0.056313514709472656
5,5,6,0.7793938339396568
5,6,5,1.0
5,6,7,0.7793938339396568
5,7,6,0.4520874798725881
5,7,8,0.4520874798725881
5,8,7,0.7793938339396568
5,8,9,0.7793938339396568
5,9,0,0.05834339167080112
5,9,8,0.421875
6,2,1,0.013363461010158062
6,2,3,0.4668917025151643
6,3,2,0.7887875800733426
6,3,4,0.013363461010158062
6,5,4,0.013363461010158062
6,5,6,0.7887875800733426
6,6,5,1.0
6,6,7,0.7887875800733426
6,7,6,0.4668917025151643
6,7,8,0.4668917025151643
6,8,7,0.7887875800733426
6,8,9,0.7887875800733426
6,9,0,0.013845160328129562
6,9,8,0.177978515625
7,2,1,0.002378408954200495
7,2,3,0.48149455562659205
7,3,2,0.7979791505577953
7,3,4,0.002378408954200495
7,5,4,0.002378408954200495
7,5,6,0.7979791505577953
7,6,5,1.0
7,6,7,0.7979791505577953
7,7,6,0.48149455562659205
7,7,8,0.48149455562659205
7,8,7,0.7979791505577953
7,8,9,0.7979791505577953
7,9,0,0.0024641410837906376
7,9,8,0.056313514709472656
8,2,1,0.0003174792714133595
8,2,3,0.4958960200573145
8,3,2,0.8069684964615239
8,3,4,0.0003174792714133595
8,5,4,0.0003174792714133595
8,5,6,0.8069684964615239
8,6,5,1.0
8,6,7,0.8069684964615239
8,7,6,0.4958960200573145
8,7,8,0.4958960200573145
8,8,7,0.8069684964615239
8,8,9,0.8069684964615239
8,9,0,0.00032892312928772734
8,9,8,0.013363461010158062
9,2,1,3.178377532566913e-05
9,2,3,0.5100960761127347
9,3,2,0.8157555665884428
9,3,4,3.178377532566913e-05
9,5,4,3.178377532566913e-05
9,5,6,0.8157555665884428
9,6,5,1.0
9,6,7,0.8157555665884428
9,7,6,0.5100960761127347
9,7,8,0.5100960761127347
9,8,7,0.8157555665884428
9,8,9,0.8157555665884428
9,9,0,3.292945329676482e-05
9,9,8,0.002378408954200495
10,2,1,2.3864747990995235e-06
10,2,3,0.5240947035295533
10,3,2,0.8243403073163055
10,3,4,2.3864747990995235e-06
10,5,4,2.3864747990995235e-06
10,5,6,0.8243403073163055
10,6,5,1.0
10,6,7,0.8243403073163055
10,7,6,0.5240947035295533
10,7,8,0.5240947035295533
10,8,7,0.8243403073163055
10,8,9,0.8243403073163055
10,9,0,2.4724976701363446e-06
10,9,8,0.0003174792714133595
