node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,43.986776,-92.450677,north_america,America/Chicago
1,Baltimore,USA,39.288467,-76.573729,europe,America/New_York
2,Palo Alto,USA,37.463002,-122.168501,asia_pacific,America/Los_Angeles
3,Boston,USA,42.388508,-71.092078,south_america,America/New_York
4,Los Angeles,USA,34.015423,-118.272661,africa,America/Los_Angeles
5,London,UK,51.492545,-0.169166,north_america,Europe/London
6,Paris,France,48.85138,2.379735,europe,Europe/Paris
7,Tokyo,Japan,35.668396,139.686631,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.350746,103.857163,south_america,Asia/Singapore
9,Sydney,Australia,-33.905511,151.177582,africa,Australia/Sydney
