param_summary,round_num,source_node,strategy_name,target_node,timestamp,transfer_type
"{'norm': 3.3091251850128174, 'mean': -0.0014372715959325433, 'std': 0.19498679041862488}",1,0,,1,1749397686.9483924,parameter_transfer
"{'norm': 3.3091251850128174, 'mean': -0.0014372715959325433, 'std': 0.19498679041862488}",1,0,,2,1749397686.9483924,parameter_transfer
"{'norm': 3.3091251850128174, 'mean': -0.0014372715959325433, 'std': 0.19498679041862488}",1,0,,3,1749397686.9483924,parameter_transfer
"{'norm': 3.3091251850128174, 'mean': -0.0014372715959325433, 'std': 0.19498679041862488}",1,0,,4,1749397686.9483924,parameter_transfer
"{'norm': 3.3155393600463867, 'mean': -0.001073193270713091, 'std': 0.19536708295345306}",1,1,,0,1749397686.9484642,parameter_transfer
"{'norm': 3.3155393600463867, 'mean': -0.001073193270713091, 'std': 0.19536708295345306}",1,1,,2,1749397686.9484642,parameter_transfer
"{'norm': 3.3155393600463867, 'mean': -0.001073193270713091, 'std': 0.19536708295345306}",1,1,,3,1749397686.9484642,parameter_transfer
"{'norm': 3.3155393600463867, 'mean': -0.001073193270713091, 'std': 0.19536708295345306}",1,1,,4,1749397686.9484642,parameter_transfer
"{'norm': 3.2877728939056396, 'mean': -0.0011171326041221619, 'std': 0.1937306523323059}",1,2,,0,1749397686.9484973,parameter_transfer
"{'norm': 3.2877728939056396, 'mean': -0.0011171326041221619, 'std': 0.1937306523323059}",1,2,,1,1749397686.9484973,parameter_transfer
"{'norm': 3.2877728939056396, 'mean': -0.0011171326041221619, 'std': 0.1937306523323059}",1,2,,3,1749397686.9484973,parameter_transfer
"{'norm': 3.2877728939056396, 'mean': -0.0011171326041221619, 'std': 0.1937306523323059}",1,2,,4,1749397686.9484973,parameter_transfer
"{'norm': 3.322303533554077, 'mean': -0.0010071727447211742, 'std': 0.19576603174209595}",1,3,,0,1749397686.9485214,parameter_transfer
"{'norm': 3.322303533554077, 'mean': -0.0010071727447211742, 'std': 0.19576603174209595}",1,3,,1,1749397686.9485214,parameter_transfer
"{'norm': 3.322303533554077, 'mean': -0.0010071727447211742, 'std': 0.19576603174209595}",1,3,,2,1749397686.9485214,parameter_transfer
"{'norm': 3.322303533554077, 'mean': -0.0010071727447211742, 'std': 0.19576603174209595}",1,3,,4,1749397686.9485214,parameter_transfer
