node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,national,HIPAA_compliant,radiology,1983,public,mayo_clinic,tier1_hospital,2930
1,national,SOC2,oncology,1992,mixed,johns_hopkins,tier2_hospital,4067
2,international,FedRAMP,cardiology,1992,research_grant,stanford_med,research_center,2616
3,international,ISO27001,neurology,1970,mixed,mass_general,mobile_unit,534
4,international,SOC2,pathology,1990,research_grant,ucla_health,edge_device,2227
5,national,HIPAA_compliant,radiology,2019,public,mayo_clinic,tier1_hospital,2833
6,local,HIPAA_compliant,oncology,2013,private,johns_hopkins,tier2_hospital,2439
7,regional,FedRAMP,cardiology,1994,mixed,stanford_med,research_center,2796
8,national,FedRAMP,neurology,1992,mixed,mass_general,mobile_unit,3079
9,local,ISO27001,pathology,2003,research_grant,ucla_health,edge_device,1102
