timestamp,round_num,total_clients,sampled_clients,num_sampled_clients,client_sampling_rate,actual_client_rate,data_sampling_rates,total_data_points,sampled_data_points,actual_data_rate
1753387019.4520843,1,20,"[12, 13, 0, 1, 16, 7, 6, 18, 11, 9, 14, 5]",12,0.6,0.6,"{12: 1.0, 13: 1.0, 0: 1.0, 1: 1.0, 16: 1.0, 7: 1.0, 6: 1.0, 18: 1.0, 11: 1.0, 9: 1.0, 14: 1.0, 5: 1.0}",,,
1753387048.6003299,2,20,"[9, 3, 16, 12, 6, 0, 8, 10, 2, 7, 13, 1]",12,0.6,0.6,"{9: 1.0, 3: 1.0, 16: 1.0, 12: 1.0, 6: 1.0, 0: 1.0, 8: 1.0, 10: 1.0, 2: 1.0, 7: 1.0, 13: 1.0, 1: 1.0}",,,
1753387074.4499302,3,20,"[15, 7, 3, 8, 16, 12, 19, 2, 17, 9, 18, 5]",12,0.6,0.6,"{15: 1.0, 7: 1.0, 3: 1.0, 8: 1.0, 16: 1.0, 12: 1.0, 19: 1.0, 2: 1.0, 17: 1.0, 9: 1.0, 18: 1.0, 5: 1.0}",,,
1753387098.2140152,4,20,"[7, 13, 4, 2, 9, 8, 1, 14, 17, 16, 3, 18]",12,0.6,0.6,"{7: 1.0, 13: 1.0, 4: 1.0, 2: 1.0, 9: 1.0, 8: 1.0, 1: 1.0, 14: 1.0, 17: 1.0, 16: 1.0, 3: 1.0, 18: 1.0}",,,
1753387122.8643823,5,20,"[0, 11, 6, 18, 5, 16, 12, 1, 8, 15, 17, 19]",12,0.6,0.6,"{0: 1.0, 11: 1.0, 6: 1.0, 18: 1.0, 5: 1.0, 16: 1.0, 12: 1.0, 1: 1.0, 8: 1.0, 15: 1.0, 17: 1.0, 19: 1.0}",,,
1753387129.2336216,6,20,"[10, 12, 13, 19, 7, 6, 4, 2, 18, 17, 11, 1]",12,0.6,0.6,"{10: 1.0, 12: 1.0, 13: 1.0, 19: 1.0, 7: 1.0, 6: 1.0, 4: 1.0, 2: 1.0, 18: 1.0, 17: 1.0, 11: 1.0, 1: 1.0}",,,
1753387136.21371,7,20,"[10, 9, 17, 1, 19, 5, 6, 13, 15, 18, 12, 2]",12,0.6,0.6,"{10: 1.0, 9: 1.0, 17: 1.0, 1: 1.0, 19: 1.0, 5: 1.0, 6: 1.0, 13: 1.0, 15: 1.0, 18: 1.0, 12: 1.0, 2: 1.0}",,,
1753387142.7144938,8,20,"[19, 18, 13, 10, 7, 12, 4, 1, 9, 8, 2, 5]",12,0.6,0.6,"{19: 1.0, 18: 1.0, 13: 1.0, 10: 1.0, 7: 1.0, 12: 1.0, 4: 1.0, 1: 1.0, 9: 1.0, 8: 1.0, 2: 1.0, 5: 1.0}",,,
1753387149.3795671,9,20,"[9, 1, 18, 11, 14, 0, 8, 6, 7, 4, 5, 13]",12,0.6,0.6,"{9: 1.0, 1: 1.0, 18: 1.0, 11: 1.0, 14: 1.0, 0: 1.0, 8: 1.0, 6: 1.0, 7: 1.0, 4: 1.0, 5: 1.0, 13: 1.0}",,,
1753387157.3288467,10,20,"[15, 2, 14, 17, 19, 18, 0, 5, 3, 4, 9, 7]",12,0.6,0.6,"{15: 1.0, 2: 1.0, 14: 1.0, 17: 1.0, 19: 1.0, 18: 1.0, 0: 1.0, 5: 1.0, 3: 1.0, 4: 1.0, 9: 1.0, 7: 1.0}",,,
