node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,64,GDPR,8,128,tier1_hospital,0.994,standard,50000
1,clinic_001,5000,tier_2,64,GDPR,4,128,tier2_hospital,0.905,critical,5000
2,research_center_002,5000,tier_3,256,PIPEDA,32,512,research_center,0.985,critical,20000
3,mobile_unit_003,500,tier_1,8,local,1,64,mobile_unit,0.851,high,1000
4,edge_device_004,100,tier_2,8,HIPAA,0,16,edge_device,0.707,critical,500
5,hospital_005,2000,tier_1,32,PIPEDA,8,128,tier1_hospital,0.954,standard,20000
6,clinic_006,2000,tier_2,32,HIPAA,4,128,tier2_hospital,0.95,high,5000
7,research_center_007,10000,tier_3,64,HIPAA,32,1024,research_center,0.982,high,100000
8,mobile_unit_008,100,tier_1,16,local,2,64,mobile_unit,0.806,critical,1000
9,edge_device_009,100,tier_2,8,local,1,32,edge_device,0.759,standard,1000
10,hospital_010,10000,tier_1,64,HIPAA,16,256,tier1_hospital,0.956,standard,20000
11,clinic_011,2000,tier_2,16,GDPR,2,256,tier2_hospital,0.977,high,20000
12,research_center_012,10000,tier_3,256,GDPR,16,1024,research_center,0.999,critical,50000
13,mobile_unit_013,100,tier_1,4,GDPR,1,16,mobile_unit,0.878,critical,1000
14,edge_device_014,50,tier_2,2,HIPAA,0,16,edge_device,0.889,critical,1000
