edge,weight
0-1,5467.14
0-2,800.14
0-3,98.11
0-4,105.4
0-5,118.6
0-6,81.22
0-7,1071.09
0-8,1161.58
0-9,477.91
0-10,1176.16
0-11,2008.67
0-12,2305.18
0-13,1705.64
0-14,1955.16
0-15,857.33
0-16,5798.58
0-17,5389.82
0-18,5222.74
0-19,412.74
1-2,107.32
1-3,506.4
1-4,4321.06
1-5,104.84
1-6,1155.97
1-7,97.09
1-8,1183.13
1-9,5782.01
1-10,888.14
1-11,81.35
1-12,812.2
1-13,508.62
1-14,103.5
1-15,1909.46
1-16,109.16
1-17,2203.75
1-18,4555.37
1-19,2085.18
2-3,1708.31
2-4,2177.52
2-5,98.29
2-6,907.53
2-7,2299.4
2-8,5450.23
2-9,1081.14
2-10,2047.88
2-11,5962.06
2-12,5953.55
2-13,850.23
2-14,1006.8
2-15,97.14
2-16,827.77
2-17,80.59
2-18,1100.83
2-19,976.25
3-4,4735.98
3-5,1158.27
3-6,5110.08
3-7,5408.6
3-8,97.95
3-9,427.56
3-10,83.38
3-11,935.73
3-12,4388.38
3-13,999.65
3-14,552.64
3-15,2097.59
3-16,4108.8
3-17,2374.15
3-18,501.01
3-19,470.23
4-5,4079.78
4-6,447.17
4-7,557.27
4-8,109.63
4-9,516.63
4-10,117.99
4-11,1093.68
4-12,114.63
4-13,870.3
4-14,108.7
4-15,404.01
4-16,4759.97
4-17,101.64
4-18,2375.35
4-19,1637.06
5-6,84.19
5-7,98.09
5-8,1146.42
5-9,5620.65
5-10,535.05
5-11,100.02
5-12,4650.2
5-13,4369.84
5-14,1846.68
5-15,432.72
5-16,424.05
5-17,2079.56
5-18,119.74
5-19,1031.92
6-7,445.49
6-8,1134.15
6-9,1694.47
6-10,523.38
6-11,5788.82
6-12,2291.19
6-13,110.87
6-14,4501.0
6-15,107.54
6-16,5730.03
6-17,5262.65
6-18,5480.44
6-19,90.32
7-8,102.78
7-9,4632.15
7-10,452.27
7-11,113.09
7-12,503.58
7-13,95.02
7-14,1162.95
7-15,451.09
7-16,854.4
7-17,996.02
7-18,582.17
7-19,586.0
8-9,4778.35
8-10,99.01
8-11,596.71
8-12,485.82
8-13,96.78
8-14,956.75
8-15,575.76
8-16,599.75
8-17,118.63
8-18,402.52
8-19,462.09
9-10,408.19
9-11,1606.77
9-12,4685.86
9-13,1115.76
9-14,5639.23
9-15,867.26
9-16,4874.15
9-17,596.93
9-18,2336.04
9-19,93.14
10-11,83.19
10-12,2295.74
10-13,4321.83
10-14,2020.5
10-15,1831.74
10-16,548.73
10-17,1775.41
10-18,4372.17
10-19,5424.81
11-12,1019.41
11-13,4259.89
11-14,107.76
11-15,92.99
11-16,2392.58
11-17,114.5
11-18,5805.83
11-19,491.22
12-13,115.47
12-14,96.02
12-15,1056.89
12-16,461.21
12-17,896.67
12-18,529.96
12-19,1801.29
13-14,4321.46
13-15,476.93
13-16,4484.78
13-17,1733.77
13-18,1621.27
13-19,1022.25
14-15,440.27
14-16,95.27
14-17,1662.6
14-18,468.9
14-19,972.76
15-16,1077.1
15-17,880.62
15-18,566.47
15-19,85.84
16-17,926.74
16-18,574.11
16-19,896.04
17-18,427.53
17-19,484.12
18-19,2202.38
