node_id,admin_level,certification,department,established_year,funding_source,institution_name,institution_type,staff_count
0,local,HIPAA_compliant,radiology,1986,research_grant,mayo_clinic,tier1_hospital,901
1,international,ISO27001,oncology,2016,public,johns_hopkins,tier2_hospital,365
2,national,HIPAA_compliant,cardiology,1995,mixed,stanford_med,research_center,1649
3,regional,SOC2,neurology,1955,public,mass_general,mobile_unit,3192
4,regional,FedRAMP,pathology,2007,private,ucla_health,edge_device,4154
5,international,ISO27001,radiology,1971,private,mayo_clinic,tier1_hospital,2040
6,regional,FedRAMP,oncology,1978,public,johns_hopkins,tier2_hospital,126
7,international,FedRAMP,cardiology,1995,public,stanford_med,research_center,2889
8,national,ISO27001,neurology,1971,research_grant,mass_general,mobile_unit,161
9,national,ISO27001,pathology,2012,private,ucla_health,edge_device,3753
