node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,2000,tier_1,64,local,4,512,tier1_hospital,0.997,standard,20000
1,clinic_001,1000,tier_2,64,GDPR,4,64,tier2_hospital,0.94,standard,10000
2,research_center_002,20000,tier_3,256,HIPAA,32,512,research_center,0.993,standard,20000
3,mobile_unit_003,100,tier_1,8,PIPEDA,1,32,mobile_unit,0.873,standard,1000
4,edge_device_004,500,tier_2,4,HIPAA,1,16,edge_device,0.87,high,2000
5,hospital_005,5000,tier_1,64,PIPEDA,8,128,tier1_hospital,0.991,standard,50000
6,clinic_006,2000,tier_2,64,local,2,128,tier2_hospital,0.918,high,20000
7,research_center_007,5000,tier_3,256,PIPEDA,16,1024,research_center,0.999,standard,20000
8,mobile_unit_008,1000,tier_1,8,GDPR,2,16,mobile_unit,0.817,critical,5000
9,edge_device_009,100,tier_2,2,local,1,16,edge_device,0.867,critical,500
