node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,44.005991,-92.430058,north_america,America/Chicago
1,Baltimore,USA,39.309987,-76.635235,europe,America/New_York
2,Palo Alto,USA,37.488204,-122.175667,asia_pacific,America/Los_Angeles
3,Boston,USA,42.345786,-71.101019,south_america,America/New_York
4,Los Angeles,USA,34.056384,-118.237221,africa,America/Los_Angeles
5,London,UK,51.468974,-0.11069,north_america,Europe/London
6,Paris,France,48.864105,2.376504,europe,Europe/Paris
7,Tokyo,Japan,35.717681,139.694167,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.398044,103.80285,south_america,Asia/Singapore
9,Sydney,Australia,-33.849237,151.22131,africa,Australia/Sydney
