node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,128,local,4,128,tier1_hospital,0.966,high,20000
1,clinic_001,1000,tier_2,32,local,4,256,tier2_hospital,0.95,critical,5000
2,research_center_002,5000,tier_3,64,local,32,1024,research_center,0.988,high,100000
3,mobile_unit_003,500,tier_1,4,local,2,32,mobile_unit,0.86,standard,1000
4,edge_device_004,500,tier_2,8,local,0,16,edge_device,0.747,standard,1000
5,hospital_005,5000,tier_1,64,PIPEDA,8,128,tier1_hospital,0.984,standard,10000
6,clinic_006,2000,tier_2,64,HIPAA,4,128,tier2_hospital,0.941,standard,5000
7,research_center_007,5000,tier_3,128,GDPR,8,256,research_center,0.987,critical,50000
8,mobile_unit_008,100,tier_1,16,PIPEDA,1,64,mobile_unit,0.874,critical,2000
9,edge_device_009,50,tier_2,8,PIPEDA,1,16,edge_device,0.87,standard,2000
