node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,32,HIPAA,16,512,tier1_hospital,0.99,high,10000
1,clinic_001,5000,tier_2,64,GDPR,2,64,tier2_hospital,0.949,standard,5000
2,research_center_002,20000,tier_3,256,local,16,1024,research_center,0.983,high,50000
3,mobile_unit_003,500,tier_1,4,local,1,64,mobile_unit,0.85,high,2000
4,edge_device_004,50,tier_2,2,HIPAA,1,8,edge_device,0.728,standard,500
5,hospital_005,2000,tier_1,64,HIPAA,4,256,tier1_hospital,0.978,critical,50000
6,clinic_006,1000,tier_2,64,HIPAA,8,128,tier2_hospital,0.943,high,10000
7,research_center_007,10000,tier_3,64,GDPR,32,512,research_center,0.986,critical,20000
8,mobile_unit_008,100,tier_1,16,GDPR,1,64,mobile_unit,0.753,high,5000
9,edge_device_009,100,tier_2,2,PIPEDA,0,32,edge_device,0.74,critical,1000
