param_summary,round_num,source_node,target_node,timestamp,transfer_type
"{'norm': 3.376007556915283, 'mean': 0.0013474462321028113, 'std': 0.1989285796880722}",1,0,1,1749395214.9505582,parameter_transfer
"{'norm': 3.376007556915283, 'mean': 0.0013474462321028113, 'std': 0.1989285796880722}",1,0,2,1749395214.9505582,parameter_transfer
"{'norm': 3.376007556915283, 'mean': 0.0013474462321028113, 'std': 0.1989285796880722}",1,0,3,1749395214.9505582,parameter_transfer
"{'norm': 3.376007556915283, 'mean': 0.0013474462321028113, 'std': 0.1989285796880722}",1,0,4,1749395214.9505582,parameter_transfer
"{'norm': 3.376007556915283, 'mean': 0.0013474462321028113, 'std': 0.1989285796880722}",1,0,5,1749395214.9505582,parameter_transfer
"{'norm': 3.376007556915283, 'mean': 0.0013474462321028113, 'std': 0.1989285796880722}",1,0,6,1749395214.9505582,parameter_transfer
"{'norm': 3.376007556915283, 'mean': 0.0013474462321028113, 'std': 0.1989285796880722}",1,0,7,1749395214.9505582,parameter_transfer
"{'norm': 3.376007556915283, 'mean': 0.0013474462321028113, 'std': 0.1989285796880722}",1,0,8,1749395214.9505582,parameter_transfer
"{'norm': 3.376007556915283, 'mean': 0.0013474462321028113, 'std': 0.1989285796880722}",1,0,9,1749395214.9505582,parameter_transfer
"{'norm': 3.376007556915283, 'mean': 0.0013474462321028113, 'std': 0.1989285796880722}",1,0,10,1749395214.9505582,parameter_transfer
"{'norm': 3.376007556915283, 'mean': 0.0013474462321028113, 'std': 0.1989285796880722}",1,0,11,1749395214.9505582,parameter_transfer
"{'norm': 3.376007556915283, 'mean': 0.0013474462321028113, 'std': 0.1989285796880722}",1,0,12,1749395214.9505582,parameter_transfer
"{'norm': 3.376007556915283, 'mean': 0.0013474462321028113, 'std': 0.1989285796880722}",1,0,13,1749395214.9505582,parameter_transfer
"{'norm': 3.376007556915283, 'mean': 0.0013474462321028113, 'std': 0.1989285796880722}",1,0,14,1749395214.9505582,parameter_transfer
"{'norm': 3.3656563758850098, 'mean': 0.0020604035817086697, 'std': 0.19831249117851257}",1,1,0,1749395214.950649,parameter_transfer
"{'norm': 3.3656563758850098, 'mean': 0.0020604035817086697, 'std': 0.19831249117851257}",1,1,2,1749395214.950649,parameter_transfer
"{'norm': 3.3656563758850098, 'mean': 0.0020604035817086697, 'std': 0.19831249117851257}",1,1,3,1749395214.950649,parameter_transfer
"{'norm': 3.3656563758850098, 'mean': 0.0020604035817086697, 'std': 0.19831249117851257}",1,1,4,1749395214.950649,parameter_transfer
"{'norm': 3.3656563758850098, 'mean': 0.0020604035817086697, 'std': 0.19831249117851257}",1,1,5,1749395214.950649,parameter_transfer
