edge,weight
0-1,1135.92
0-2,1174.89
0-3,554.01
0-4,420.05
0-5,97.08
0-6,1043.23
0-7,492.77
0-8,431.02
0-9,2290.48
0-10,80.78
0-11,105.84
0-12,2070.6
0-13,110.39
0-14,84.03
0-15,563.15
0-16,881.91
0-17,1088.14
0-18,446.93
0-19,422.67
1-2,5532.47
1-3,495.24
1-4,101.69
1-5,548.98
1-6,2054.97
1-7,4436.39
1-8,843.09
1-9,102.22
1-10,5318.66
1-11,508.44
1-12,5253.09
1-13,406.36
1-14,86.29
1-15,1882.52
1-16,4373.47
1-17,2214.44
1-18,4301.67
1-19,5510.17
2-3,5207.42
2-4,4858.77
2-5,5250.36
2-6,832.57
2-7,800.21
2-8,81.17
2-9,5044.67
2-10,5593.63
2-11,1891.57
2-12,4122.51
2-13,1166.33
2-14,98.6
2-15,85.77
2-16,535.01
2-17,2388.05
2-18,2005.83
2-19,444.99
3-4,536.99
3-5,436.54
3-6,112.35
3-7,5900.98
3-8,566.59
3-9,115.84
3-10,589.33
3-11,108.98
3-12,1876.25
3-13,508.49
3-14,1042.53
3-15,5188.98
3-16,1943.87
3-17,1757.65
3-18,998.09
3-19,80.15
4-5,5533.14
4-6,95.93
4-7,5748.94
4-8,809.12
4-9,2060.31
4-10,99.05
4-11,5763.09
4-12,118.7
4-13,843.32
4-14,4907.88
4-15,912.29
4-16,577.19
4-17,114.48
4-18,85.01
4-19,102.74
5-6,5138.72
5-7,4435.36
5-8,1782.02
5-9,422.62
5-10,94.04
5-11,4913.25
5-12,4471.3
5-13,5550.77
5-14,92.94
5-15,4020.56
5-16,1789.8
5-17,1164.3
5-18,2261.02
5-19,804.8
6-7,4786.21
6-8,466.18
6-9,1778.36
6-10,852.6
6-11,1651.82
6-12,4166.04
6-13,852.38
6-14,5950.13
6-15,1117.65
6-16,5946.76
6-17,5373.15
6-18,496.2
6-19,2052.55
7-8,4613.64
7-9,89.42
7-10,1133.21
7-11,5630.57
7-12,5454.32
7-13,108.66
7-14,1704.18
7-15,5502.16
7-16,1637.79
7-17,4492.72
7-18,474.82
7-19,581.07
8-9,4572.34
8-10,5601.25
8-11,530.14
8-12,1808.22
8-13,1097.47
8-14,80.37
8-15,111.69
8-16,560.99
8-17,461.73
8-18,587.49
8-19,1144.87
9-10,990.12
9-11,871.93
9-12,4172.46
9-13,5849.7
9-14,541.74
9-15,923.38
9-16,5562.56
9-17,1771.08
9-18,885.53
9-19,5472.53
10-11,92.2
10-12,922.64
10-13,103.74
10-14,106.05
10-15,573.49
10-16,2282.37
10-17,5359.29
10-18,553.78
10-19,1617.18
11-12,118.49
11-13,980.18
11-14,946.25
11-15,4654.86
11-16,90.93
11-17,1773.24
11-18,5979.47
11-19,1871.3
12-13,5984.1
12-14,482.49
12-15,570.26
12-16,1145.47
12-17,1889.58
12-18,428.56
12-19,4757.4
13-14,918.7
13-15,1059.33
13-16,81.29
13-17,83.16
13-18,1755.03
13-19,998.29
14-15,116.65
14-16,2041.05
14-17,115.35
14-18,4138.32
14-19,928.86
15-16,593.52
15-17,1138.94
15-18,2054.41
15-19,428.79
16-17,2303.5
16-18,5119.43
16-19,96.48
17-18,87.21
17-19,4972.11
18-19,105.32
