edge,weight
0-1,455.87
0-2,959.18
0-3,452.19
0-4,5214.71
0-5,1190.37
0-6,485.22
0-7,815.3
0-8,5330.72
0-9,2363.25
0-10,468.12
0-11,84.57
0-12,963.39
0-13,1186.18
0-14,1999.33
0-15,89.0
0-16,533.65
0-17,1193.91
0-18,5935.63
0-19,961.5
1-2,1069.16
1-3,898.34
1-4,2395.83
1-5,559.2
1-6,522.49
1-7,5392.17
1-8,1177.75
1-9,966.87
1-10,104.7
1-11,588.18
1-12,4735.63
1-13,90.85
1-14,5322.09
1-15,5164.96
1-16,5240.77
1-17,1133.2
1-18,111.52
1-19,5381.84
2-3,901.03
2-4,1626.05
2-5,5887.06
2-6,2203.66
2-7,847.21
2-8,4986.31
2-9,2296.85
2-10,2138.77
2-11,2015.99
2-12,90.38
2-13,1037.87
2-14,4486.28
2-15,4862.74
2-16,5067.28
2-17,430.25
2-18,896.43
2-19,4679.48
3-4,5022.15
3-5,2212.65
3-6,1978.26
3-7,962.84
3-8,87.2
3-9,409.98
3-10,2063.62
3-11,1789.69
3-12,87.91
3-13,576.38
3-14,4779.23
3-15,1072.53
3-16,1626.56
3-17,1081.94
3-18,5076.39
3-19,886.08
4-5,2118.69
4-6,113.05
4-7,876.67
4-8,5223.46
4-9,1005.13
4-10,1055.36
4-11,1189.39
4-12,98.91
4-13,2276.59
4-14,101.79
4-15,1933.39
4-16,88.0
4-17,4612.97
4-18,112.86
4-19,578.65
5-6,1773.97
5-7,2145.43
5-8,1124.98
5-9,800.02
5-10,2328.46
5-11,117.61
5-12,1089.56
5-13,4792.16
5-14,1196.95
5-15,4203.8
5-16,5382.26
5-17,1196.6
5-18,494.12
5-19,1116.59
6-7,2106.13
6-8,458.42
6-9,80.0
6-10,595.1
6-11,2144.27
6-12,103.38
6-13,92.08
6-14,5463.54
6-15,90.86
6-16,421.34
6-17,578.35
6-18,1148.99
6-19,2099.28
7-8,110.21
7-9,101.61
7-10,5335.52
7-11,1165.26
7-12,1832.27
7-13,1077.68
7-14,495.79
7-15,587.93
7-16,469.16
7-17,491.68
7-18,5990.97
7-19,2163.9
8-9,4997.52
8-10,5668.0
8-11,95.74
8-12,4106.01
8-13,4382.39
8-14,2261.74
8-15,119.66
8-16,114.81
8-17,5571.94
8-18,1813.65
8-19,2258.9
9-10,2341.94
9-11,1000.32
9-12,5720.09
9-13,102.51
9-14,959.72
9-15,528.86
9-16,1013.35
9-17,85.52
9-18,586.95
9-19,102.84
10-11,2125.9
10-12,477.97
10-13,499.57
10-14,910.24
10-15,2327.88
10-16,463.01
10-17,1151.91
10-18,5982.73
10-19,848.87
11-12,5158.32
11-13,93.77
11-14,1836.14
11-15,102.32
11-16,437.84
11-17,4764.0
11-18,82.63
11-19,114.28
12-13,547.69
12-14,911.24
12-15,1096.91
12-16,1078.35
12-17,82.31
12-18,4197.0
12-19,4792.7
13-14,1068.72
13-15,4771.65
13-16,1135.44
13-17,448.4
13-18,116.7
13-19,99.18
14-15,1182.55
14-16,92.41
14-17,5454.01
14-18,2070.99
14-19,932.11
15-16,4785.98
15-17,104.98
15-18,511.49
15-19,82.62
16-17,1055.05
16-18,93.92
16-19,1176.74
17-18,90.72
17-19,511.13
18-19,1088.72
