round_num,node_0,node_1,node_2,node_3,node_4,node_5,node_6,node_7,node_8,node_9
1,3.4131920337677,3.385409116744995,3.362565040588379,3.4043753147125244,3.4130477905273438,3.3894107341766357,3.42531681060791,3.370063066482544,3.488612651824951,3.3813509941101074
2,3.3743741512298584,3.3631715774536133,3.3424978256225586,3.3634698390960693,3.342322826385498,3.382812738418579,3.3481485843658447,3.3585622310638428,3.3472750186920166,3.3393328189849854
3,3.361840009689331,3.3535964488983154,3.349231481552124,3.384532928466797,3.353828191757202,3.376221179962158,3.360456705093384,3.3506839275360107,3.382415294647217,3.3384320735931396
4,3.3583595752716064,3.3658485412597656,3.351471185684204,3.38279128074646,3.3610939979553223,3.376278877258301,3.3543877601623535,3.3773396015167236,3.398040294647217,3.358933448791504
5,3.3939595222473145,3.367300033569336,3.371469736099243,3.3671257495880127,3.376006841659546,3.3637776374816895,3.372450590133667,3.367701530456543,3.37172794342041,3.3724327087402344
6,3.364666223526001,3.361074686050415,3.3639872074127197,3.361630916595459,3.363452434539795,3.3815410137176514,3.387417793273926,3.3558402061462402,3.394578218460083,3.373692750930786
7,3.381807565689087,3.359438896179199,3.3456969261169434,3.383998155593872,3.4018938541412354,3.3725438117980957,3.39231276512146,3.3607280254364014,3.412034749984741,3.3699951171875
8,3.375476837158203,3.4071788787841797,3.3957321643829346,3.3788492679595947,3.3757081031799316,3.391573667526245,3.3979296684265137,3.387436866760254,3.3893966674804688,3.3766872882843018
9,3.412086248397827,3.402977228164673,3.3943734169006348,3.430609941482544,3.41591215133667,3.3930203914642334,3.3989057540893555,3.3877310752868652,3.421781063079834,3.383197069168091
10,3.4391515254974365,3.4389636516571045,3.4145748615264893,3.4146931171417236,3.390700101852417,3.4263296127319336,3.390437364578247,3.3905868530273438,3.432861328125,3.4069342613220215
