node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,5000,tier_1,32,local,8,256,tier1_hospital,0.955,critical,20000
1,clinic_001,1000,tier_2,16,PIPEDA,2,256,tier2_hospital,0.925,critical,10000
2,research_center_002,10000,tier_3,128,HIPAA,32,1024,research_center,0.996,standard,50000
3,mobile_unit_003,1000,tier_1,16,local,2,64,mobile_unit,0.836,high,2000
4,edge_device_004,100,tier_2,2,PIPEDA,0,8,edge_device,0.869,standard,1000
5,hospital_005,10000,tier_1,32,HIPAA,4,256,tier1_hospital,0.967,critical,20000
6,clinic_006,5000,tier_2,16,GDPR,4,64,tier2_hospital,0.927,standard,20000
7,research_center_007,10000,tier_3,256,local,16,256,research_center,0.998,standard,100000
8,mobile_unit_008,100,tier_1,8,PIPEDA,2,16,mobile_unit,0.888,critical,1000
9,edge_device_009,50,tier_2,4,PIPEDA,1,16,edge_device,0.779,high,500
