node_id,city,country,latitude,longitude,region,timezone
0,Rochester,USA,43.983372,-92.422928,north_america,America/Chicago
1,Baltimore,USA,39.328389,-76.623686,europe,America/New_York
2,Palo Alto,USA,37.404547,-122.102504,asia_pacific,America/Los_Angeles
3,Boston,USA,42.324143,-71.0503,south_america,America/New_York
4,Los Angeles,USA,34.089907,-118.198335,africa,America/Los_Angeles
5,London,UK,51.54017,-0.163545,north_america,Europe/London
6,Paris,France,48.828249,2.377151,europe,Europe/Paris
7,Tokyo,Japan,35.676642,139.620779,asia_pacific,Asia/Tokyo
8,Singapore,Singapore,1.336596,103.785112,south_america,Asia/Singapore
9,Sydney,Australia,-33.877257,151.247409,africa,Australia/Sydney
10,Rochester,USA,44.071711,-92.504378,north_america,America/Chicago
11,Baltimore,USA,39.30738,-76.572581,europe,America/New_York
12,Palo Alto,USA,37.457011,-122.176818,asia_pacific,America/Los_Angeles
13,Boston,USA,42.382671,-71.10555,south_america,America/New_York
14,Los Angeles,USA,34.014593,-118.232978,africa,America/Los_Angeles
