node_id,node_identifier,bandwidth_mbps,compute_capability,cpu_cores,data_compliance,gpu_count,memory_gb,node_type,reliability_score,security_level,storage_gb
0,hospital_000,10000,tier_1,128,PIPEDA,8,128,tier1_hospital,0.995,standard,50000
1,clinic_001,2000,tier_2,16,local,4,64,tier2_hospital,0.979,high,20000
2,research_center_002,20000,tier_3,256,HIPAA,32,512,research_center,0.997,standard,100000
3,mobile_unit_003,100,tier_1,8,local,1,64,mobile_unit,0.756,critical,5000
4,edge_device_004,100,tier_2,4,HIPAA,0,32,edge_device,0.833,critical,1000
5,hospital_005,10000,tier_1,64,PIPEDA,4,256,tier1_hospital,0.972,high,50000
6,clinic_006,2000,tier_2,32,PIPEDA,4,128,tier2_hospital,0.979,standard,10000
7,research_center_007,20000,tier_3,128,PIPEDA,16,256,research_center,0.995,standard,50000
8,mobile_unit_008,100,tier_1,4,HIPAA,2,32,mobile_unit,0.774,standard,5000
9,edge_device_009,500,tier_2,2,GDPR,1,32,edge_device,0.762,standard,500
10,hospital_010,5000,tier_1,32,GDPR,16,256,tier1_hospital,0.98,high,10000
11,clinic_011,5000,tier_2,64,local,8,256,tier2_hospital,0.943,standard,5000
12,research_center_012,5000,tier_3,64,GDPR,16,512,research_center,0.994,critical,100000
13,mobile_unit_013,1000,tier_1,8,GDPR,1,32,mobile_unit,0.822,critical,2000
14,edge_device_014,500,tier_2,8,HIPAA,1,16,edge_device,0.886,high,2000
15,hospital_015,5000,tier_1,32,PIPEDA,16,128,tier1_hospital,0.975,critical,20000
16,clinic_016,5000,tier_2,16,HIPAA,4,128,tier2_hospital,0.946,standard,10000
17,research_center_017,10000,tier_3,128,GDPR,32,1024,research_center,0.986,critical,20000
18,mobile_unit_018,100,tier_1,4,HIPAA,1,16,mobile_unit,0.896,high,5000
19,edge_device_019,100,tier_2,2,HIPAA,0,8,edge_device,0.77,critical,500
20,hospital_020,10000,tier_1,64,local,16,512,tier1_hospital,0.993,high,10000
21,clinic_021,1000,tier_2,16,PIPEDA,2,256,tier2_hospital,0.933,critical,5000
22,research_center_022,5000,tier_3,128,local,32,512,research_center,0.998,standard,50000
23,mobile_unit_023,100,tier_1,8,HIPAA,2,16,mobile_unit,0.878,critical,1000
24,edge_device_024,50,tier_2,2,HIPAA,0,8,edge_device,0.801,critical,1000
25,hospital_025,2000,tier_1,64,PIPEDA,8,256,tier1_hospital,0.961,high,50000
26,clinic_026,5000,tier_2,16,PIPEDA,8,128,tier2_hospital,0.962,high,5000
27,research_center_027,20000,tier_3,256,local,32,256,research_center,0.996,standard,20000
28,mobile_unit_028,1000,tier_1,16,local,1,32,mobile_unit,0.774,high,2000
29,edge_device_029,100,tier_2,8,GDPR,1,8,edge_device,0.799,standard,500
